wav,text,speaker,phonemes
wavs/000000.wav,नमस्ते बोलिए,S4259374700395689,nəmˈʌsteː bˈoːlɪˌeː
wavs/000001.wav,आप कौन बोल रही हैं,S4259374700395689,ˌaːp kˈɔːn bˈoːl ɾˌəhi hɛ̃
wavs/000002.wav,आप क्लास ट्वेल्थ में बोल रही हैं आपका क्या हुआ है,S4259374700395689,ˌaːp klˈaːs ʈʋˈeːltʰ mẽː bˈoːl ɾˌəhi hɛ̃ ˌaːpkˌaː kːjaː hˈʊaː hɛː
wavs/000003.wav,तो आप कहाँ अपना बैग रखी थीं,S4259374700395689,tˈoː ˌaːp kˈʌhã ˈʌpnˌaː bˈɛːɡ ɾˈʌkʰi tʰĩ
wavs/000004.wav,क्लास में बैग रखी थीं तो आप कहाँ थीं कि आपका बैग चोरी हो गया आपको पता नहीं है,S4259374700395689,klˈaːs mẽː bˈɛːɡ ɾˈʌkʰi tʰĩ tˈoː ˌaːp kˈʌhã tʰĩ kˈɪ ˌaːpkˌaː bˈɛːɡ cˈoːɾi hoː ɡˈʌjaː ˌaːpkˌoː pˈʌtaː nˈʌhĩ hɛː
wavs/000005.wav,इसमें किसकी गलती है,S4259374700395689,ˈɪsmˌẽː kˈɪskˌi ɡˈʌltˌi hɛː
wavs/000006.wav,पानी पीने जा रही हैं तो आपको खुद देखना चाहिए ना कि हमारा बैग कहाँ है हमारा पर्स कहाँ है हम कब तक गायब हैं,S4259374700395689,pˈaːni pˈiːneː ɟˈaː ɾˌəhi hɛ̃ tˈoː ˌaːpkˌoː kʰˈʊd dˈeːkʰnˌaː cˈaːhɪˌeː nˈaː kˈɪ həmˌaːɾaː bˈɛːɡ kˈʌhã hɛː həmˌaːɾaː pˈʌrs kˈʌhã hɛː hˌəm kˈʌb tˌək ɡˈaːjəb hɛ̃
wavs/000007.wav,आप जाकर के अपना बैग ढूंढिए,S4259374700395689,ˌaːp ɟˈaːkəɾ keː ˈʌpnˌaː bˈɛːɡ ɖʰˈũɖʰɪˌeː
wavs/000008.wav,कहाँ रखी थीं,S4259374700395689,kˈʌhã ɾˈʌkʰi tʰĩ
wavs/000009.wav,क्लास टीचर से बोलिए कि हमारा बैग क्लास से गायब हुआ है और क्लास में कहाँ कहाँ खोया है क्लास टीचर से बोलिए वो खुद आपकी हेल्प करेंगी,S4259374700395689,klˈaːs ʈˈiːcəɾ seː bˈoːlɪˌeː kˈɪ həmˌaːɾaː bˈɛːɡ klˈaːs seː ɡˈaːjəb hˈʊaː hɛː ɔːɾ klˈaːs mẽː kˈʌhã kˈʌhã kʰˈoːjaː hɛː klˈaːs ʈˈiːcəɾ seː bˈoːlɪˌeː ʋoː kʰˈʊd ˌaːpkˌi hˈeːlp kəɾˈẽːɡi
wavs/000010.wav,ठीक है,S4259374700395689,ʈʰˈiːk hɛː
wavs/000011.wav,या ऐसा है ना कि आप अपने पैरेंट्स से बात कराइए हम ढूंढ रहे हैं कि कहाँ है और आप ये बताइए कि आप कहाँ रख के कहाँ घूम रही थीं,S4259374700395689,jˈaː ˈɛːsaː hɛː nˈaː kˈɪ ˌaːp ˈʌpnˌeː pɛːɾˈẽːʈs seː bˈaːt kəɾˈaːɪˌeː hˌəm ɖʰˈũɖʰ ɾˌəheː hɛ̃ kˈɪ kˈʌhã hɛː ɔːɾ ˌaːp jeː bətˈaːɪˌeː kˈɪ ˌaːp kˈʌhã ɾˈʌkʰ keː kˈʌhã ɡʰˈuːm ɾˌəhi tʰĩ
wavs/000012.wav,हाँ हाँ प्रिंसिपल मैम रखी हैं क्या कि दे देंगी आपको,S4259374700395689,hˈã hˈã pɾˈĩsɪpˌəl mˈɛːm ɾˈʌkʰi hɛ̃ kːjaː kˈɪ dˈeː dˈẽːɡi ˌaːpkˌoː
wavs/000013.wav,ये बताओ बैग तुम्हारा रखी तुम हो क्लास में कहाँ क्लास में रखी हो बाहर रखी हो साथ ली हो क्या की हो अब प्रिंसिपल मैम कहाँ से लाकर देंगी बताइए,S4259374700395689,jeː bətˈaːoː bˈɛːɡ tʊmhˌaːɾaː ɾˈʌkʰi tˌʊm hoː klˈaːs mẽː kˈʌhã klˈaːs mẽː ɾˈʌkʰi hoː bˈaːhəɾ ɾˈʌkʰi hoː sˈaːtʰ lˈi hoː kːjaː ki hoː ˈʌb pɾˈĩsɪpˌəl mˈɛːm kˈʌhã seː lˈaːkəɾ dˈẽːɡi bətˈaːɪˌeː
wavs/000014.wav,कोशिश कहाँ से कोशिश करें तुम जहाँ रखी हो वहीं से ढूंढो और क्लास टीचर से बोलो कि नहीं ढूंढवाएँ वो क्लास में ही होगा कहीं होगा कहाँ जाएगा जब क्लास में रखी थी तो,S4259374700395689,kˈoːʃɪʃ kˈʌhã seː kˈoːʃɪʃ kˈʌɾẽː tˌʊm ɟˈʌhã ɾˈʌkʰi hoː ʋˈʌhĩ seː ɖʰˈũɖʰoː ɔːɾ klˈaːs ʈˈiːcəɾ seː bˈoːloː kˈɪ nˈʌhĩ ɖʰˌũɖʰʋˈaːj ʋoː klˈaːs mẽː hˈi hˈoːɡaː kˈʌhĩ hˈoːɡaː kˈʌhã ɟaːˈeːɡaː ɟˈʌb klˈaːs mẽː ɾˈʌkʰi tʰi tˈoː
wavs/000015.wav,तो उस क्लास में छोटे छोटे बच्चे तो हैं नहीं कि नहीं ले लेंगे सब वो भी पर्स है बैग है उतना बड़ा कौन चोरी करेगा कहाँ रखेगा सब चोरा के,S4259374700395689,tˈoː ˈʊs klˈaːs mẽː cʰˈoːʈeː cʰˈoːʈeː bˈʌcːeː tˈoː hɛ̃ nˈʌhĩ kˈɪ nˈʌhĩ lˈeː lˈẽːɡeː sˈʌb ʋoː bʰˈi pˈʌrs hɛː bˈɛːɡ hɛː ˈʊtnˌaː bˈʌr.aː kˈɔːn cˈoːɾi kəɾˈeːɡaː kˈʌhã ɾəkʰˈeːɡaː sˈʌb cˈoːɾaː keː
wavs/000016.wav,ये बताओ,S4259374700395689,jeː bətˈaːoː
wavs/000017.wav,ये तो छोटा बैग नहीं है ना छोटा बैग नहीं है और तुम छोटी बच्ची भी नहीं हो कि नहीं तुम्हारा कहीं खो गया अब ध्यान नहीं था कि पता नहीं चल रहा कि हमको क्या करना है नहीं करना है जिम्मेदारी नहीं थी अब बड़ी हो चुकी हो ना,S4259374700395689,jeː tˈoː cʰˈoːʈaː bˈɛːɡ nˈʌhĩ hɛː nˈaː cʰˈoːʈaː bˈɛːɡ nˈʌhĩ hɛː ɔːɾ tˌʊm cʰˈoːʈi bˈʌcːi bʰˈi nˈʌhĩ hoː kˈɪ nˈʌhĩ tʊmhˌaːɾaː kˈʌhĩ kʰˈoː ɡˈʌjaː ˈʌb dʰjˈaːn nˈʌhĩ tʰaː kˈɪ pˈʌtaː nˈʌhĩ cˈʌl ɾˌəhaː kˈɪ hˈʌmkˌoː kːjaː kˈʌɾnˌaː hɛː nˈʌhĩ kˈʌɾnˌaː hɛː ɟˌɪmmeːdˈaːɾi nˈʌhĩ tʰi ˈʌb bˈʌr.i hoː cˈʊki hoː nˈaː
wavs/000018.wav,अब इतनी सारी बुक हैं उसमें अब इतना बड़ा बैग है कौन चोरी करेगा क्लास से बाहर कोई गया नहीं,S4259374700395689,ˈʌb ˈɪtnˌi sˈaːɾi bˈʊk hɛ̃ ˈʊsmˌẽː ˈʌb ˈɪtnˌaː bˈʌr.aː bˈɛːɡ hɛː kˈɔːn cˈoːɾi kəɾˈeːɡaː klˈaːs seː bˈaːhəɾ kˈoːi ɡˈʌjaː nˈʌhĩ
wavs/000019.wav,हाँ तो ठीक है गलती नहीं होगी तो पहले क्लास टीचर से जाओ बोलो कि पहले हमारा बैग ढूंढवाएँ क्लास में ही होगा कोई क्लास से बाहर गया होगा तो भी क्लास टीचर को पता होगा नहीं गया होगा तो क्लास में ही कहीं होगा,S4259374700395689,hˈã tˈoː ʈʰˈiːk hɛː ɡˈʌltˌi nˈʌhĩ hˈoːɡi tˈoː pˈʌhəlˌeː klˈaːs ʈˈiːcəɾ seː ɟˈaːoː bˈoːloː kˈɪ pˈʌhəlˌeː həmˌaːɾaː bˈɛːɡ ɖʰˌũɖʰʋˈaːj klˈaːs mẽː hˈi hˈoːɡaː kˈoːi klˈaːs seː bˈaːhəɾ ɡˈʌjaː hˈoːɡaː tˈoː bʰˈi klˈaːs ʈˈiːcəɾ koː pˈʌtaː hˈoːɡaː nˈʌhĩ ɡˈʌjaː hˈoːɡaː tˈoː klˈaːs mẽː hˈi kˈʌhĩ hˈoːɡaː
wavs/000020.wav,क्लास में ढूंढवाएं वो,S4259374700395689,klˈaːs mẽː ɖʰˌũɖʰʋˈaːẽː ʋoː
