wav,text,speaker,phonemes
wavs/000000.wav,बंद,S4259252200344411,bˈʌnd
wavs/000001.wav,हैलो,S4259252200344411,hˈɛːloː
wavs/000002.wav,सर विष्णु बात कर रहा था सर यह होटल चिराग पर लगा है उज्जैन,S4259252200344411,sˈʌɾ ʋˈɪʂɳʊ bˈaːt kˈʌɾ ɾˌəhaː tʰaː sˈʌɾ jˌəh hˈoːʈəl cɪɾˈaːɡ pˈʌɾ lˈʌɡaː hɛː ʊɟːˈɛːn
wavs/000003.wav,सर मेरे को होटल में एक रूम चाहिए था,S4259252200344411,sˈʌɾ mˌeːɾeː koː hˈoːʈəl mẽː ˈeːk ɾˈuːm cˈaːhɪˌeː tʰaː
wavs/000004.wav,वन बी एच,S4259252200344411,ʋˈʌn bˈi ˈeːc
wavs/000005.wav,सर मैं,S4259252200344411,sˈʌɾ mɛ̃
wavs/000006.wav,मंदसौर से बात कर रहा हूँ,S4259252200344411,mˌəndəsˈɔːɾ seː bˈaːt kˈʌɾ ɾˌəhaː hũ
wavs/000007.wav,जी,S4259252200344411,ɟˈi
wavs/000008.wav,सर ए सी रूम चाहिए सर मैं गर्मी के हिसाब से हम उज्जैन घूमने आ रहे हैं तो उसके हिसाब से हमें ए सी रूम चाहिए,S4259252200344411,sˈʌɾ ˈeː sˈi ɾˈuːm cˈaːhɪˌeː sˈʌɾ mɛ̃ ɡˈʌrmi keː hɪsˈaːb seː hˌəm ʊɟːˈɛːn ɡʰˈuːmnˌeː ˈaː ɾˌəheː hɛ̃ tˈoː ˌʊskˌeː hɪsˈaːb seː hˈʌmẽː ˈeː sˈi ɾˈuːm cˈaːhɪˌeː
wavs/000009.wav,सर हम तीन लोग है,S4259252200344411,sˈʌɾ hˌəm tˈiːn lˈoːɡ hɛː
wavs/000010.wav,जी हस्बैंड वाइफ और बच्चे आए हमारे साथ,S4259252200344411,ɟˈi həsbˈɛ̃ɖ ʋˈaːɪpʰ ɔːɾ bˈʌcːeː ˈaːeː həmˌaːɾeː sˈaːtʰ
wavs/000011.wav,सर ज़्यादा नॉरमली सर रूम ज़्यादा हाईटेक रूम भी नहीं चाहिए हमें,S4259252200344411,sˈʌɾ zjˈaːdaː nˈɔɾəmli sˈʌɾ ɾˈuːm zjˈaːdaː hˌaːiʈˈeːk ɾˈuːm bʰˈi nˈʌhĩ cˈaːhɪˌeː hˈʌmẽː
wavs/000012.wav,और आपके यहाँ का खाने पीने की व्यवस्था दोनों टाइम का खाना वगैरह,S4259252200344411,ɔːɾ ˌaːpkˌeː jˈʌhã kaː kʰˈaːneː pˈiːneː ki ʋjəʋˈʌstʰaː dˈoːnõ ʈˈaːɪm kaː kʰˈaːnaː ʋəɡˈɛːɾəh
wavs/000013.wav,तो,S4259252200344411,tˈoː
wavs/000014.wav,जी,S4259252200344411,ɟˈi
wavs/000015.wav,जी,S4259252200344411,ɟˈi
wavs/000016.wav,जी जी जी बढ़िया है,S4259252200344411,ɟˈi ɟˈi ɟˈi bˈʌr.hɪjˌaː hɛː
wavs/000017.wav,हाँ हाँ,S4259252200344411,hˈã hˈã
wavs/000018.wav,जी,S4259252200344411,ɟˈi
wavs/000019.wav,जी जी सही है सही है,S4259252200344411,ɟˈi ɟˈi sˈʌhi hɛː sˈʌhi hɛː
wavs/000020.wav,नहीं नहीं बस इसलिए तो हमेशा ए,S4259252200344411,nˈʌhĩ nˈʌhĩ bˈʌs ˈɪslˌɪeː tˈoː həmˈeːʃaː ˈeː
wavs/000021.wav,सर वह गर्मी के हिसाब से हमें ए सी ही चाहिए गा,S4259252200344411,sˈʌɾ ʋˌəh ɡˈʌrmi keː hɪsˈaːb seː hˈʌmẽː ˈeː sˈi hˈi cˈaːhɪˌeː ɡˈaː
wavs/000022.wav,हाँ जी बिल्कुल चार्ज बताइए,S4259252200344411,hˈã ɟˈi bˈɪlkʊl cˈaːɾɟ bətˈaːɪˌeː
wavs/000023.wav,हाँ सर,S4259252200344411,hˈã sˈʌɾ
wavs/000024.wav,जी जी,S4259252200344411,ɟˈi ɟˈi
wavs/000025.wav,ठीक है सर फ़िर खाना पीना,S4259252200344411,ʈʰˈiːk hɛː sˈʌɾ fˈɪɾ kʰˈaːnaː pˈiːnaː
wavs/000026.wav,नहीं सर हमें वेज ही चाहिए हम नॉन वेज खाते भी नहीं,S4259252200344411,nˈʌhĩ sˈʌɾ hˈʌmẽː ʋˈeːɟ hˈi cˈaːhɪˌeː hˌəm nˈɔn ʋˈeːɟ kʰˈaːteː bʰˈi nˈʌhĩ
wavs/000027.wav,जी,S4259252200344411,ɟˈi
wavs/000028.wav,ठीक है सर ठीक है,S4259252200344411,ʈʰˈiːk hɛː sˈʌɾ ʈʰˈiːk hɛː
wavs/000029.wav,ठीक है सर मैं बता देता हूँ आपको आजकल में,S4259252200344411,ʈʰˈiːk hɛː sˈʌɾ mɛ̃ bˈʌtaː dˈeːtaː hũ ˌaːpkˌoː ˈaːɟəkˌəl mˈẽː
wavs/000030.wav,ठीक है,S4259252200344411,ʈʰˈiːk hɛː
wavs/000031.wav,जी धन्यवाद सर,S4259252200344411,ɟˈi dʰˌənjəʋˈaːd sˈʌɾ
wavs/000032.wav,क्या मैंने आज के लिए अलारम लगाया है,S4259252200344411,kːjaː mˈɛ̃neː ˈaːɟ keː lˈɪeː ʌlˈaːɾəm ləɡˈaːjaː hɛː
wavs/000033.wav,अठारह सौ गुनसित्तर में सभी पाँच सदस्यों को नियुक्त करने की शक्ति क्राउन को पारित कर दी गई,S4259252200344411,ʌʈʰˈaːɾəh sˈɔː ɡˌʊnsˈɪtːəɾ mẽː sˈʌbʰi pˈãnc sədˈʌsjõ koː nɪjˈʊkt kˈʌɾnˌeː ki ʃˈʌktɪ kɾˈaːʊn koː pˈaːɾɪt kˈʌɾ dˈi ɡˈʌi
wavs/000034.wav,प्राकृतिक लहसुन पउडर और वर्तमान में अनु पादन है यह इस महीने तक उपलब्ध होगा,S4259252200344411,pɾˈaːkɾɪtˌɪk lˈʌhəsˌʊn pˈʌʊɖˌəɾ ɔːɾ ʋˌəɾtəmˈaːn mẽː ˈʌnʊ pˈaːdən hɛː jˌəh ˈɪs məhˈiːneː tˌək ˌʊpəlˈʌbdʰ hˈoːɡaː
wavs/000035.wav,पलंग,S4259252200344411,pəlˈʌŋɡ
wavs/000036.wav,सहमत,S4259252200344411,sˈʌhəmˌət
