wav,text,speaker,phonemes
wavs/000000.wav,आठ हज़ार पाँच सौ बाईस छ हज़ार तीन सौ पच्चीस नौ हज़ार छ सौ बारह बीस हज़ार पाँच सौ पच्चीस,S4259857700359811,ˈaːʈʰ həzˈaːɾ pˈãnc sˈɔː baːˈiːs cʰˈə həzˈaːɾ tˈiːn sˈɔː pəcːˈiːs nˈɔː həzˈaːɾ cʰˈə sˈɔː bˈaːɾəh bˈiːs həzˈaːɾ pˈãnc sˈɔː pəcːˈiːs
wavs/000001.wav,दस हज़ार पाँच सौ पंद्रह,S4259857700359811,dˈʌs həzˈaːɾ pˈãnc sˈɔː pˈʌndɾəh
wavs/000002.wav,हाँ बिलकुल सही है कि पिछले कुछ वर्षों में मनोरंजन में बहुत सारे बदलाव देखने को मिले हैं हमें जैसे पहले क्या था कि एक,S4259857700359811,hˈã bˈɪlkˌʊl sˈʌhi hɛː kˈɪ pˈɪcʰlˌeː kˈʊcʰ ʋˈʌrʂõ mẽː mˌənoːɾˈʌɲɟən mẽː bˈʌhʊt sˈaːɾeː bˌədlˈaːʋ dˈeːkʰnˌeː koː mˈɪleː hɛ̃ hˈʌmẽː ɟˈɛːseː pˈʌhəlˌeː kːjaː tʰaː kˈɪ ˈeːk
wavs/000003.wav,जो मनोरंजन होता था वह एक सामूहिक रूप से जो लोग मनोरंजन करते थे वे एक अद्वितीय,S4259857700359811,ɟˈoː mˌənoːɾˈʌɲɟən hˈoːtaː tʰaː ʋˌəh ˈeːk saːmˈuːhɪk ɾˈuːp seː ɟˈoː lˈoːɡ mˌənoːɾˈʌɲɟən kˈʌɾtˌeː tʰeː ʋeː ˈeːk ˌʌdʋɪtˈiːj
wavs/000004.wav,था देखा जाए और आज के समय में क्या है की अकेलेपन में जो मनोरंजन करना जैसे,S4259857700359811,tʰaː dˈeːkʰaː ɟˈaːeː ɔːɾ ˈaːɟ keː sˈʌmˌɛj mẽː kːjaː hɛː ki ˌʌkeːlˈeːpən mẽː ɟˈoː mˌənoːɾˈʌɲɟən kˈʌɾnˌaː ɟˈɛːseː
wavs/000005.wav,मोबाईल्स हुए मोबाईल में रील्स में देख करऊ बहुत सारे मनोरंजन करते हैं इसके साथ में किसी को गाने सुनने का शौख है तो गाने सुन कर उसका मनोरंजन कर लेता था,S4259857700359811,mˌoːbaːˈiːls hˈʊeː mˌoːbaːˈiːl mẽː ɾˈiːls mẽː dˈeːkʰ kˈʌɾˌu bˈʌhʊt sˈaːɾeː mˌənoːɾˈʌɲɟən kˈʌɾtˌeː hɛ̃ ˈɪskˌeː sˈaːtʰ mẽː kˈɪsi koː ɡˈaːneː sˈʊnnˌeː kaː ʃˈɔːkʰ hɛː tˈoː ɡˈaːneː sˈʊn kˈʌɾ ˌʊskˌaː mˌənoːɾˈʌɲɟən kˈʌɾ lˈeːtaː tʰaː
wavs/000006.wav,लेकिन पुराने समय में क्या था कि मोबाईल वगैरह नहीं थे तब व्यक्ति एक समुदाय का रूप लेते थे,S4259857700359811,lˈeːkɪn pʊɾˈaːneː sˈʌmˌɛj mẽː kːjaː tʰaː kˈɪ mˌoːbaːˈiːl ʋəɡˈɛːɾəh nˈʌhĩ tʰeː tˈʌb ʋjˈʌktɪ ˈeːk sˌəmʊdˈaːj kaː ɾˈuːp lˈeːteː tʰeː
wavs/000007.wav,और उस समुदाय का रूप ले करके अपना मनोरंजन करते थे जैसे महिलाएँ क्या करती थी,S4259857700359811,ɔːɾ ˈʊs sˌəmʊdˈaːj kaː ɾˈuːp lˈeː kˈʌɾkˌeː ˈʌpnˌaː mˌənoːɾˈʌɲɟən kˈʌɾtˌeː tʰeː ɟˈɛːseː mˌəhɪlˈaːj kːjaː kˈʌɾtˌi tʰi
wavs/000008.wav,कि आठ दस महिलाएँ एक साथ बैठ जाती थीं और वे उनके कुछ पुराने जो गीत वगेरह रहते थे वे गीत गाकर के इन्हें अपना,S4259857700359811,kˈɪ ˈaːʈʰ dˈʌs mˌəhɪlˈaːj ˈeːk sˈaːtʰ bˈɛːʈʰ ɟˈaːti tʰĩ ɔːɾ ʋeː ˌʊnkˌeː kˈʊcʰ pʊɾˈaːneː ɟˈoː ɡˈiːt ʋəɡˈeːɾəh ɾˈʌhətˌeː tʰeː ʋeː ɡˈiːt ɡˈaːkəɾ keː ˌɪnhẽː ˈʌpnˌaː
wavs/000009.wav,समय व्यतित करती थी और जो नवयुवक जो लड़के वगैरह थे वे,S4259857700359811,sˈʌmˌɛj ʋjˈʌtɪt kˈʌɾtˌi tʰi ɔːɾ ɟˈoː nˈʌʋjˌʊʋək ɟˈoː lˈʌr.kˌeː ʋəɡˈɛːɾəh tʰeː ʋeː
wavs/000010.wav,क्रिकेट वगैरह खेल करके या फिर क उसमे बहुत सारे गेम्स हुए जैसे कबड्डी हुआ,S4259857700359811,kɾˈɪkɪt ʋəɡˈɛːɾəh kʰˈeːl kˈʌɾkˌeː jˈaː pʰˈɪɾ kˈə ˈʊsmˌeː bˈʌhʊt sˈaːɾeː ɡˈeːms hˈʊeː ɟˈɛːseː kəbˈʌɖɖi hˈʊaː
wavs/000011.wav,और खो खो हुए इसके साथ में गाँवों में जैसे क्या रहता था कि वे पुराने गाड़ियों के जो टायर वगैरह रहते थे उनको लेकर के ने,S4259857700359811,ɔːɾ kʰˈoː kʰˈoː hˈʊeː ˈɪskˌeː sˈaːtʰ mẽː ɡˈãnʋõ mẽː ɟˈɛːseː kːjaː ɾˈʌhətˌaː tʰaː kˈɪ ʋeː pʊɾˈaːneː ɡˈaːr.ɪjˌõ keː ɟˈoː ʈˈaːjəɾ ʋəɡˈɛːɾəh ɾˈʌhətˌeː tʰeː ˈʊnkˌoː lˈeːkəɾ keː nˈeː
wavs/000012.wav,चलना इसके साथ में गुल्ली डंडे खेलना ऐसे विभिन्न प्रकार के मनोरंजन के साधन हुआ करते थे लेकिन आज का वर्तमान जो युग है इसमें,S4259857700359811,cˈʌlnˌaː ˈɪskˌeː sˈaːtʰ mẽː ɡˈʊlli ɖˈʌɳɖeː kʰˈeːlnˌaː ˈɛːseː ʋɪbʰˈɪnnə pɾəkˈaːɾ keː mˌənoːɾˈʌɲɟən keː sˈaːdʰən hˈʊaː kˈʌɾtˌeː tʰeː lˈeːkɪn ˈaːɟ kaː ʋˌəɾtəmˈaːn ɟˈoː jˈʊɡ hɛː ˈɪsmˌẽː
wavs/000013.wav,एकल मनोरंजन का अपन अ नाम लेते है तो कोई अतिशोक्ति नहीं होगी क्योंकि <unintelligible> व्यक्ति अकेला रहना पसंद करता है वतर्मान समय में,S4259857700359811,ˈeːkəl mˌənoːɾˈʌɲɟən kaː ˈʌpən ˈʌ nˈaːm lˈeːteː hɛː tˈoː kˈoːi ˌʌtɪʃˈoːktɪ nˈʌhĩ hˈoːɡi kːjˈõkɪ (en)ˌʌnɪntˈɛlɪdʒəbəl(hi) ʋjˈʌktɪ ʌkˈeːlaː ɾˈʌhənˌaː pəsˈʌnd kˈʌɾtˌaː hɛː ʋˌətrmˈaːn sˈʌmˌɛj mˈẽː
