wav,text,speaker,phonemes
wavs/000000.wav,बर्तन धोते समय हमारे घर की औरतें मिट्टी का भी इस्तेमाल करती हैं और राख़ जो होती है उसका भी इस्तेमाल करती हैं अब तो गैस चूल्हे पर बन रहा है इसलिए लोग डिटर्जेन्ट पाउडर और स्क्रब,S4258195300338439,bˈʌɾtən dʰˈoːteː sˈʌmˌɛj həmˌaːɾeː ɡʰˈʌɾ ki ˈɔːɾtˌẽː mˈɪʈʈi kaː bʰˈi ˌɪsteːmˈaːl kˈʌɾtˌi hɛ̃ ɔːɾ ɾˈaːx ɟˈoː hˈoːti hɛː ˌʊskˌaː bʰˈi ˌɪsteːmˈaːl kˈʌɾtˌi hɛ̃ ˈʌb tˈoː ɡˈɛːs cˈuːlheː pˈʌɾ bˈʌn ɾˌəhaː hɛː ˈɪslˌɪeː lˈoːɡ ɖˌɪʈrɟˈeːnʈ pˈaːʊɖˌəɾ ɔːɾ skɾˈʌb
wavs/000001.wav,और जो क्या बोलते हैं विम बार साबुन का इस्तेमाल करती हैं पहले बर्तनों को साफ करने के लिए अक्सर,S4258195300338439,ɔːɾ ɟˈoː kːjaː bˈoːltˌeː hɛ̃ ʋˈɪm bˈaːɾ sˈaːbʊn kaː ˌɪsteːmˈaːl kˈʌɾtˌi hɛ̃ pˈʌhəlˌeː bˈʌɾtənˌõ koː sˈaːpʰ kˈʌɾnˌeː keː lˈɪeː ˈʌksəɾ
wavs/000002.wav,हमलोगों के यहाँ विम बार का यूज़ होता है यह क्योंकि पहले बर्तन काफ़ी चिपचिपे टाइप होते हैं उसको साफ करने के लिए काफ़ी उसको साफ करने के लिए काफ़ी स्क्रब रगड़ना पड़ता है और,S4258195300338439,hˌəmlˈoːɡõ keː jˈʌhã ʋˈɪm bˈaːɾ kaː jˈuːz hˈoːtaː hɛː jˌəh kːjˈõkɪ pˈʌhəlˌeː bˈʌɾtən kˈaːfi cˈɪpcˌɪpeː ʈˈaːɪp hˈoːteː hɛ̃ ˈʊskˌoː sˈaːpʰ kˈʌɾnˌeː keː lˈɪeː kˈaːfi ˈʊskˌoː sˈaːpʰ kˈʌɾnˌeː keː lˈɪeː kˈaːfi skɾˈʌb ɾˈʌɡər.naː pˈʌr.tˌaː hɛː ɔːɾ
wavs/000003.wav,विम बार साबुन लगाने के बाद उसका जो चिपचिपापन होता है वह समाप्त हो जाता है उसको कभी कभी अगर विम बार साबुन नहीं रहता है तो बहुत से बर्तन को साफ करने के लिए बोरे का इस्तेमाल किया जाता है बोरे से रगड़ने पर जो है तेल और सम्बन्धित चिकनापन जो होता है वह समाप्त हो जाता है जिसकी वज़ह से वह बर्तन साफ अच्छी तरह से हो जाता है उस बर्तन को साफ,S4258195300338439,ʋˈɪm bˈaːɾ sˈaːbʊn ləɡˈaːneː keː bˈaːd ˌʊskˌaː ɟˈoː cˌɪpcɪpˈaːpən hˈoːtaː hɛː ʋˌəh səmˈaːpt hoː ɟˈaːtaː hɛː ˈʊskˌoː kˈʌbʰi kˈʌbʰi ˌʌɡəɾ ʋˈɪm bˈaːɾ sˈaːbʊn nˈʌhĩ ɾˈʌhətˌaː hɛː tˈoː bˈʌhʊt seː bˈʌɾtən koː sˈaːpʰ kˈʌɾnˌeː keː lˈɪeː bˈoːɾeː kaː ˌɪsteːmˈaːl kˈɪjaː ɟˈaːtaː hɛː bˈoːɾeː seː ɾˈʌɡər.neː pˈʌɾ ɟˈoː hɛː tˈeːl ɔːɾ səmbˈʌndʰɪt cˌɪknˈaːpən ɟˈoː hˈoːtaː hɛː ʋˌəh səmˈaːpt hoː ɟˈaːtaː hɛː ɟˈɪskˌi ʋˈʌzəh seː ʋˌəh bˈʌɾtən sˈaːpʰ ˈʌcʰcʰi tˈʌɾəh seː hoː ɟˈaːtaː hɛː ˈʊs bˈʌɾtən koː sˈaːpʰ
wavs/000004.wav,अच्छा जैसे कभी शादी विवाह में भी हमारे लोगों के यहाँ फन्क्शन पड़ता है तो बड़े बड़े बर्तन आते हैं जिसमें,S4258195300338439,ˈʌcʰcʰaː ɟˈɛːseː kˈʌbʰi ʃˈaːdi ʋɪʋˈaːh mẽː bʰˈi həmˌaːɾeː lˈoːɡõ keː jˈʌhã pʰˈʌnkʃən pˈʌr.tˌaː hɛː tˈoː bˈʌr.eː bˈʌr.eː bˈʌɾtən ˈaːteː hɛ̃ ɟˈɪsmˌẽː
wavs/000005.wav,काफ़ी काफ़ी मात्रा में बर्तन हो जाते हैं उसको साफ करने के लिए जो है नौकर चाकर होते हैं उन उनको भी सजेशन दिया जाता है कि आप उसको बढ़ियाँ से अच्छे से साफ करिए जिसमें कि,S4258195300338439,kˈaːfi kˈaːfi mˈaːtɾaː mẽː bˈʌɾtən hoː ɟˈaːteː hɛ̃ ˈʊskˌoː sˈaːpʰ kˈʌɾnˌeː keː lˈɪeː ɟˈoː hɛː nˈɔːkəɾ cˈaːkəɾ hˈoːteː hɛ̃ ˈʊn ˈʊnkˌoː bʰˈi səɟˈeːʃən dˈɪjaː ɟˈaːtaː hɛː kˈɪ ˌaːp ˈʊskˌoː bˈʌr.hɪjˌã seː ˈʌcʰcʰeː seː sˈaːpʰ kˈʌɾɪˌeː ɟˈɪsmˌẽː kˈɪ
wavs/000006.wav,तेल सम्बन्धित या चिकनापन न रहे जिससे कि लोगों को की तबियत न खराब हो जो लोग वह उसमें भोजन करें उस उसका स्वास्थ्य सही रहे इसलिए कि तेल रहेगा और उसमें चिकनापन रहेगा तो लोगों का,S4258195300338439,tˈeːl səmbˈʌndʰɪt jˈaː cˌɪknˈaːpən nˈə ɾˌəheː ɟˈɪssˌeː kˈɪ lˈoːɡõ koː ki tˈʌbɪjˌət nˈə kʰəɾˈaːb hoː ɟˈoː lˈoːɡ ʋˌəh ˈʊsmˌẽː bʰˈoːɟən kˈʌɾẽː ˈʊs ˌʊskˌaː sʋˈaːstʰjə sˈʌhi ɾˌəheː ˈɪslˌɪeː kˈɪ tˈeːl ɾəhˈeːɡaː ɔːɾ ˈʊsmˌẽː cˌɪknˈaːpən ɾəhˈeːɡaː tˈoː lˈoːɡõ kaː
wavs/000007.wav,लोगों की तबियत गड़बड़ा जाएगी जिससे उनके पेट में दिक्कत या कहीं भी कुछ भी दिक्कत हो सकती है इसलिए उसको अच्छे तरीके से निरमे निरमा से या विम बार से या,S4258195300338439,lˈoːɡõ ki tˈʌbɪjˌət ɡˈʌr.əbr.aː ɟaːˈeːɡi ɟˈɪssˌeː ˌʊnkˌeː pˈeːʈ mẽː dˈɪkːət jˈaː kˈʌhĩ bʰˈi kˈʊcʰ bʰˈi dˈɪkːət hoː sˈʌktˌi hɛː ˈɪslˌɪeː ˈʊskˌoː ˈʌcʰcʰeː təɾˈiːkeː seː nˈɪɾmˌeː nˈɪɾmˌaː seː jˈaː ʋˈɪm bˈaːɾ seː jˈaː
wavs/000008.wav,बोरे से रगड़कर अच्छी तरह से तरीके से तेल को साफ किया जाता है विम स्क्रब करना इसलिए ज़रूरी होता है क्योंकि उसका चिपचिपापन आसानी से समाप्त हो जाए,S4258195300338439,bˈoːɾeː seː ɾˈʌɡər.ˌəkəɾ ˈʌcʰcʰi tˈʌɾəh seː təɾˈiːkeː seː tˈeːl koː sˈaːpʰ kˈɪjaː ɟˈaːtaː hɛː ʋˈɪm skɾˈʌb kˈʌɾnˌaː ˈɪslˌɪeː zəɾˈuːɾi hˈoːtaː hɛː kːjˈõkɪ ˌʊskˌaː cˌɪpcɪpˈaːpən aːsˈaːni seː səmˈaːpt hoː ɟˈaːeː
wavs/000009.wav,और बर्तन धोने के धोने के बहुत तरीके हैं बर्तन धोने के तरीकों में सबसे अच्छा तरीका यही है कि आप अच्छे से उसको साफ करें,S4258195300338439,ɔːɾ bˈʌɾtən dʰˈoːneː keː dʰˈoːneː keː bˈʌhʊt təɾˈiːkeː hɛ̃ bˈʌɾtən dʰˈoːneː keː təɾˈiːkõ mẽː sˈʌbsˌeː ˈʌcʰcʰaː təɾˈiːkaː jˈʌhi hɛː kˈɪ ˌaːp ˈʌcʰcʰeː seː ˈʊskˌoː sˈaːpʰ kˈʌɾẽː
wavs/000010.wav,पानी से और विम बार साबुन लगाकर उसको अच्छे से इस्क्रब करें जो कि उसमें तैलीय पदार्थ है वह सब अच्छे से समाप्त हो जाए और,S4258195300338439,pˈaːni seː ɔːɾ ʋˈɪm bˈaːɾ sˈaːbʊn ləɡˈaːkəɾ ˈʊskˌoː ˈʌcʰcʰeː seː ˈɪskɾəb kˈʌɾẽː ɟˈoː kˈɪ ˈʊsmˌẽː tɛːlˈiːj pədˈaːɾtʰ hɛː ʋˌəh sˈʌb ˈʌcʰcʰeː seː səmˈaːpt hoː ɟˈaːeː ɔːɾ
