wav,text,speaker,phonemes
wavs/000000.wav,सौ हज़ार दो हज़ार पाच हज़ार सात हज़ार,S4259038800309487,sˈɔː həzˈaːɾ dˈoː həzˈaːɾ pˈaːc həzˈaːɾ sˈaːt həzˈaːɾ
wavs/000001.wav,देखें कि क्या यह यू पी आई आई डी आठ दो तीन पाँच सात दो छः आठ तीन सात चार एट द रेट एच डी एफ़ सी बैंक सत्यापित है या नहीं,S4259038800309487,dˈeːkʰẽː kˈɪ kːjaː jˌəh jˈuː pˈi ˈaːi ˈaːi ɖˈi ˈaːʈʰ dˈoː tˈiːn pˈãnc sˈaːt dˈoː cʰˈʌh ˈaːʈʰ tˈiːn sˈaːt cˈaːɾ ˈeːʈ dˈə ɾˈeːʈ ˈeːc ɖˈi ˈeːf sˈi bˈɛ̃k sətːjˈaːpɪt hɛː jˈaː nˈʌhĩ
wavs/000002.wav,कूदो,S4259038800309487,kˈuːdoː
wavs/000003.wav,बाइक चलाते समय हम सुरक्षाएं जो जो लेते हैं बाइक हो ईस्कूटर हो कार हो कुछ भी <unintelligible> हम चलाते हैं तो उसके लिए कुछ कुछ सुरक्षाएं हमें ले लेके रखनी पड़ती हैं जैसे की अगर बात करी जाय,S4259038800309487,bˈaːɪk cəlˈaːteː sˈʌmˌɛj hˌəm sˌʊɾkʃˈaːẽː ɟˈoː ɟˈoː lˈeːteː hɛ̃ bˈaːɪk hoː ˈiːskuːʈˌəɾ hoː kˈaːɾ hoː kˈʊcʰ bʰˈi (en)ˌʌnɪntˈɛlɪdʒəbəl(hi) hˌəm cəlˈaːteː hɛ̃ tˈoː ˌʊskˌeː lˈɪeː kˈʊcʰ kˈʊcʰ sˌʊɾkʃˈaːẽː hˈʌmẽː lˈeː lˈeːkeː ɾˈʌkʰnˌi pˈʌr.tˌi hɛ̃ ɟˈɛːseː ki ˌʌɡəɾ bˈaːt kˈʌɾi ɟˈaːj
wavs/000004.wav,कि बाइक चलाते टाइम आप क्या क्या सुरक्षाओं या फिर क्या क्या नियमों का पालन करना पड़ता है आपका तो आप को हेलमेट बाइक चला रहे तो आपका हेलमेट की,S4259038800309487,kˈɪ bˈaːɪk cəlˈaːteː ʈˈaːɪm ˌaːp kːjaː kːjaː sˌʊɾkʃˈaːw jˈaː pʰˈɪɾ kːjaː kːjaː nˈɪjmˌõ kaː pˈaːlən kˈʌɾnˌaː pˈʌr.tˌaː hɛː ˌaːpkˌaː tˈoː ˌaːp koː hˌeːlmˈeːʈ bˈaːɪk cˈʌlaː ɾˌəheː tˈoː ˌaːpkˌaː hˌeːlmˈeːʈ ki
wavs/000005.wav,की ज़रूरत रहती है बहुत ज़्यादा क्योंकि अगर दुर्घटना अगर आपके साथ हो तो सबसे पहला,S4259038800309487,ki zəɾˈuːɾət ɾˈʌhətˌi hɛː bˈʌhʊt zjˈaːdaː kːjˈõkɪ ˌʌɡəɾ dˈʊɾɡʰəʈnaː ˌʌɡəɾ ˌaːpkˌeː sˈaːtʰ hoː tˈoː sˈʌbsˌeː pˈʌhəlˌaː
wavs/000006.wav,अगर दुर्घटना होती किसी के साथ तो सबसे पहली चीज़ यह होती कि उसके सिर पे सिर को सबसे ज़्यादा वो उसको सिर पे लगती है और जिससे की,S4259038800309487,ˌʌɡəɾ dˈʊɾɡʰəʈnaː hˈoːti kˈɪsi keː sˈaːtʰ tˈoː sˈʌbsˌeː pˈʌhəlˌi cˈiːz jˌəh hˈoːti kˈɪ ˌʊskˌeː sˈɪɾ pˈeː sˈɪɾ koː sˈʌbsˌeː zjˈaːdaː ʋoː ˈʊskˌoː sˈɪɾ pˈeː lˈʌɡtˌi hɛː ɔːɾ ɟˈɪssˌeː ki
wavs/000007.wav,जिससे कि चानसेस ये रहते हैं कि की आपका सिर फट सकता है आपकी वहाँ पे मृत्यु हो सकती है,S4259038800309487,ɟˈɪssˌeː kˈɪ cˌaːnsˈeːs jeː ɾˈʌhətˌeː hɛ̃ kˈɪ ki ˌaːpkˌaː sˈɪɾ pʰˈʌʈ sˈʌktˌaː hɛː ˌaːpkˌi ʋˈʌhã pˈeː mɾˈɪtːjʊ hoː sˈʌktˌi hɛː
wavs/000008.wav,उसी जगह पे तो इसलिए हेलमेट इसीलिए जरूरी है कि आपका सबसे ज़रूरी अंग जो शरीर का जो आपका दिमाग रहता जो आपका सिर रहता उसको बचाने में,S4259038800309487,ˈʊsi ɟˈʌɡəh pˈeː tˈoː ˈɪslˌɪeː hˌeːlmˈeːʈ ɪsˈiːlɪˌeː ɟəɾˈuːɾi hɛː kˈɪ ˌaːpkˌaː sˈʌbsˌeː zəɾˈuːɾi ˈʌŋɡ ɟˈoː ʃəɾˈiːɾ kaː ɟˈoː ˌaːpkˌaː dɪmˈaːɡ ɾˈʌhətˌaː ɟˈoː ˌaːpkˌaː sˈɪɾ ɾˈʌhətˌaː ˈʊskˌoː bəcˈaːneː mˈẽː
wavs/000009.wav,मदद करता है फिर दूसरी चीज अब बाइक चलाते समय कुछ लोग कुछ सूट पहन के चलते हैं बाइक का जो एक सूट रहता है,S4259038800309487,mˈʌdəd kˈʌɾtˌaː hɛː pʰˈɪɾ dˈuːsɾˌi cˈiːɟ ˈʌb bˈaːɪk cəlˈaːteː sˈʌmˌɛj kˈʊcʰ lˈoːɡ kˈʊcʰ sˈuːʈ pˈʌhən keː cˈʌltˌeː hɛ̃ bˈaːɪk kaː ɟˈoː ˈeːk sˈuːʈ ɾˈʌhətˌaː hɛː
