wav,text,speaker,phonemes
wavs/000000.wav,हमारे गाजीपुर में मनोरंजन के अनेक अनेक सुविधाएँ हैं जैसे कि पार्क,S4258799600353162,həmˌaːɾeː ɡaːɟˈiːpʊɾ mẽː mˌənoːɾˈʌɲɟən keː ʌnˈeːk ʌnˈeːk sˌʊʋɪdʰˈaːj hɛ̃ ɟˈɛːseː kˈɪ pˈaːɾk
wavs/000001.wav,फिल्म टॉकीज़,S4258799600353162,pʰˈɪlmə ʈɔkˈiːz
wavs/000002.wav,मकबरा आदि बहुत सारे ऐसे हैं जैसे कि हमारे,S4258799600353162,mˈʌkəbɾaː ˈaːdɪ bˈʌhʊt sˈaːɾeː ˈɛːseː hɛ̃ ɟˈɛːseː kˈɪ həmˌaːɾeː
wavs/000003.wav,हमारे सबसे नज़दीक में है सुहासिनी थिएटर है जहाँ पर कि काफ़ी अच्छी अच्छी मूवीज़ लगती हैं,S4258799600353162,həmˌaːɾeː sˈʌbsˌeː nˌəzdˈiːk mẽː hɛː sʊhˈaːsɪnˌi tʰɪˈeːʈəɾ hɛː ɟˈʌhã pˈʌɾ kˈɪ kˈaːfi ˈʌcʰcʰi ˈʌcʰcʰi muːʋˈiːz lˈʌɡtˌi hɛ̃
wavs/000004.wav,काफ़ी अच्छी मूवीज़ लगती हैं जहाँ पर कि,S4258799600353162,kˈaːfi ˈʌcʰcʰi muːʋˈiːz lˈʌɡtˌi hɛ̃ ɟˈʌhã pˈʌɾ kˈɪ
wavs/000005.wav,हाँ जहाँ की एंट्री पैसों देके करा करानी पड़ती है लेकिन काफ़ी अच्छा अच्छा थिएटर है वो,S4258799600353162,hˈã ɟˈʌhã ki ˈẽːʈɾi pˈɛːsõ dˈeːkeː kˈʌɾaː kəɾˈaːni pˈʌr.tˌi hɛː lˈeːkɪn kˈaːfi ˈʌcʰcʰaː ˈʌcʰcʰaː tʰɪˈeːʈəɾ hɛː ʋoː
wavs/000006.wav,काफ़ी अच्छा थिएटर है वहाँ के वहाँ जाने पर काफ़ी अच्छा अनुभव प्राप्त होता है और यह ऐसे ही घर के लार्ड कार्नवालिस पार्क है जहाँ पर कि,S4258799600353162,kˈaːfi ˈʌcʰcʰaː tʰɪˈeːʈəɾ hɛː ʋˈʌhã keː ʋˈʌhã ɟˈaːneː pˈʌɾ kˈaːfi ˈʌcʰcʰaː ˈʌnʊbʰˌəʋ pɾˈaːpt hˈoːtaː hɛː ɔːɾ jˌəh ˈɛːseː hˈi ɡʰˈʌɾ keː lˈaːɾɖ kˈaːrnəʋˌaːlɪs pˈaːɾk hɛː ɟˈʌhã pˈʌɾ kˈɪ
wavs/000007.wav,परिजन बहुत ही घूमने जाते हैं,S4258799600353162,pˈʌɾɪɟˌən bˈʌhʊt hˈi ɡʰˈuːmnˌeː ɟˈaːteː hɛ̃
wavs/000008.wav,और गाजीपुर में साईं मंदिर काफ़ी फेमस जगह हैं जहाँ पर भी लोग,S4258799600353162,ɔːɾ ɡaːɟˈiːpʊɾ mẽː saːˈiːn mˈʌndɪɾ kˈaːfi pʰˈeːməs ɟˈʌɡəh hɛ̃ ɟˈʌhã pˈʌɾ bʰˈi lˈoːɡ
wavs/000009.wav,घूमने अपने घूमने फिरने जाते हैं,S4258799600353162,ɡʰˈuːmnˌeː ˈʌpnˌeː ɡʰˈuːmnˌeː pʰˈɪɾnˌeː ɟˈaːteː hɛ̃
wavs/000010.wav,और,S4258799600353162,ˈɔːɾ
wavs/000011.wav,घूमने जाते हैं,S4258799600353162,ɡʰˈuːmnˌeː ɟˈaːteː hɛ̃
wavs/000012.wav,इन्जॉय करते हैं जो कि गंगा जी का तट है बालू के रेता बहुत पड़ा है वहाँ पर घूमना काफ़ी अच्छा लगता है लोग वहाँ पर काफ़ी अच्छा एक्स्पीरिएन्स,S4258799600353162,ˈɪnɟɔj kˈʌɾtˌeː hɛ̃ ɟˈoː kˈɪ ɡˈʌŋɡaː ɟˈi kaː tˈʌʈ hɛː bˈaːluː keː ɾˈeːtaː bˈʌhʊt pˈʌr.aː hɛː ʋˈʌhã pˈʌɾ ɡʰˈuːmnˌaː kˈaːfi ˈʌcʰcʰaː lˈʌɡtˌaː hɛː lˈoːɡ ʋˈʌhã pˈʌɾ kˈaːfi ˈʌcʰcʰaː ˌeːkspiɾɪˈeːns
wavs/000013.wav,ले कर आते हैं और काफ़ी इन्जॉय करते हैं वहाँ पर और,S4258799600353162,lˈeː kˈʌɾ ˈaːteː hɛ̃ ɔːɾ kˈaːfi ˈɪnɟɔj kˈʌɾtˌeː hɛ̃ ʋˈʌhã pˈʌɾ ɔːɾ
