wav,text,speaker,phonemes
wavs/000000.wav,हाँ मैं एक यात्री एक बस का वर्णन कर सकते हैं अगर चालक की सीट पर बैठते हैं,S4259323400336775,hˈã mɛ̃ ˈeːk jˈaːtɾi ˈeːk bˈʌs kaː ʋˈʌrɳən kˈʌɾ sˈʌktˌeː hɛ̃ ˌʌɡəɾ cˈaːlək ki sˈiːʈ pˈʌɾ bˈɛːʈʰtˌeː hɛ̃
wavs/000001.wav,देखते हैं कि चालक जो हमारे बस में हमारे ज़िम्मेदारी पर हमारे साथ जो हमारे बस चल रही है हमारे ऊपर बहुत,S4259323400336775,dˈeːkʰtˌeː hɛ̃ kˈɪ cˈaːlək ɟˈoː həmˌaːɾeː bˈʌs mẽː həmˌaːɾeː zˌɪmmeːdˈaːɾi pˈʌɾ həmˌaːɾeː sˈaːtʰ ɟˈoː həmˌaːɾeː bˈʌs cˈʌl ɾˌəhi hɛː həmˌaːɾeː ˈupəɾ bˈʌhʊt
wavs/000002.wav,निर्भर रहते हैं लोग क्योंकि देखना चाहते हैं क्योंकि हमारे लिए ज़िम्मेदारी कहिए उसमें तमाम यात्री और हमारी भी ज़िम्मेदारी होती है कि हम रोड पे चल रहे हैं तो सामने का तमाम गाड़ी घोड़ा और तमाम इस्कूल के बच्चे तमाम लोग आते जाते हैं तो सावधानी से चलें और उनका फॉलो करें और ट्रैफिक नियम के तहत चलें,S4259323400336775,nˈɪɾbʰəɾ ɾˈʌhətˌeː hɛ̃ lˈoːɡ kːjˈõkɪ dˈeːkʰnˌaː cˈaːhətˌeː hɛ̃ kːjˈõkɪ həmˌaːɾeː lˈɪeː zˌɪmmeːdˈaːɾi kˈʌhɪˌeː ˈʊsmˌẽː təmˈaːm jˈaːtɾi ɔːɾ həmˌaːɾi bʰˈi zˌɪmmeːdˈaːɾi hˈoːti hɛː kˈɪ hˌəm ɾˈoːɖ pˈeː cˈʌl ɾˌəheː hɛ̃ tˈoː sˈaːmnˌeː kaː təmˈaːm ɡˈaːr.i ɡʰˈoːr.aː ɔːɾ təmˈaːm ɪskˈuːl keː bˈʌcːeː təmˈaːm lˈoːɡ ˈaːteː ɟˈaːteː hɛ̃ tˈoː sˌaːʋdʰˈaːni seː cˈʌlẽː ɔːɾ ˌʊnkˌaː pʰˈɔloː kˈʌɾẽː ɔːɾ ʈɾˈɛːpʰɪk nˈɪjəm keː tˈʌhət cˈʌlẽː
wavs/000003.wav,और बस का सही समय पे कहाँ क्या कब हॉर्न दबाना किस समय पे जाना है उसका ब्रेक फ्यूल और इधर सबकुछ चेक करना है हमको यही चाहिये कि एक अपने यात्रा को मंगल बनने के लिए अपने बस के यात्री और अपने चालक के रूप में हमको अच्छी सुविधा देनी चाहिए,S4259323400336775,ɔːɾ bˈʌs kaː sˈʌhi sˈʌmˌɛj pˈeː kˈʌhã kːjaː kˈʌb hˈɔrn dəbˈaːnaː kˈɪs sˈʌmˌɛj pˈeː ɟˈaːnaː hɛː ˌʊskˌaː bɾˈeːk pʰjˈuːl ɔːɾ ˈɪdʰəɾ sˈʌbkˌʊcʰ cˈeːk kˈʌɾnˌaː hɛː hˈʌmkˌoː jˈʌhi cˈaːhɪjˌeː kˈɪ ˈeːk ˈʌpnˌeː jˈaːtɾaː koː mˈʌŋɡəl bˈʌnnˌeː keː lˈɪeː ˈʌpnˌeː bˈʌs keː jˈaːtɾi ɔːɾ ˈʌpnˌeː cˈaːlək keː ɾˈuːp mẽː hˈʌmkˌoː ˈʌcʰcʰi sˈʊʋɪdʰˌaː dˈeːni cˈaːhɪˌeː
wavs/000004.wav,हाँ बताइये,S4259323400336775,hˈã bətˈaːɪjˌeː
wavs/000005.wav,फ्लाइट मो खराब मौसम के कारण डिले हो जा रहा है इसलिये फ्लाइट में लेट है,S4259323400336775,pʰlˈaːɪʈ mˈoː kʰəɾˈaːb mˈɔːsəm keː kˈaːɾəɳ ɖˈɪleː hoː ɟˈaː ɾˌəhaː hɛː ˈɪslˌɪjeː pʰlˈaːɪʈ mẽː lˈeːʈ hɛː
wavs/000006.wav,सर्बीस अच्छा ही रहता है सर खराब मौसम के कारण कोहरा है इसलिए फ्लाइट को उड़ने में तो प्राब्लम होती है के आगे चल के कोई परेशानी हो इसलिये फ्लाइट डिले हो जा रही है इसमें,S4259323400336775,səɾbˈiːs ˈʌcʰcʰaː hˈi ɾˈʌhətˌaː hɛː sˈʌɾ kʰəɾˈaːb mˈɔːsəm keː kˈaːɾəɳ kˈoːhəɾˌaː hɛː ˈɪslˌɪeː pʰlˈaːɪʈ koː ˈʊr.nˌeː mẽː tˈoː pɾˈaːbləm hˈoːti hɛː keː ˈaːɡeː cˈʌl keː kˈoːi pˌəɾeːʃˈaːni hoː ˈɪslˌɪjeː pʰlˈaːɪʈ ɖˈɪleː hoː ɟˈaː ɾˌəhi hɛː ˈɪsmˌẽː
wavs/000007.wav,मौसम की प्राब्लम है इसमें फ्लाइट कंपनी आ जा रही है एयरलाइंस कोई क कंपनी की खराबी नहीं है,S4259323400336775,mˈɔːsəm ki pɾˈaːbləm hɛː ˈɪsmˌẽː pʰlˈaːɪʈ kˈʌmpənˌi ˈaː ɟˈaː ɾˌəhi hɛː ˌeːjəɾlaːˈĩs kˈoːi kˈə kˈʌmpənˌi ki kʰəɾˈaːbi nˈʌhĩ hɛː
wavs/000008.wav,हाँ कम्पनियाँ हैं कि कम कंपनी आसमान में उड़ती है हवा में तो,S4259323400336775,hˈã kˈʌmpənˌɪjã hɛ̃ kˈɪ kˈʌm kˈʌmpənˌi ˌaːsmˈaːn mẽː ˈʊr.tˌi hɛː hˈʌʋaː mẽː tˈoː
wavs/000009.wav,म मौसम के खराब के कारण कोई भी कंपनी होए तो उसके लिये प्राब्लम होती है लाइट,S4259323400336775,mˈə mˈɔːsəm keː kʰəɾˈaːb keː kˈaːɾəɳ kˈoːi bʰˈi kˈʌmpənˌi hˈoːeː tˈoː ˌʊskˌeː lˈɪjeː pɾˈaːbləm hˈoːti hɛː lˈaːɪʈ
