wav,text,speaker,phonemes
wavs/000000.wav,नमस्ते,S4258073200309412,nəmˈʌsteː
wavs/000001.wav,हाँ जी तो लखनऊ आए हैं आप,S4258073200309412,hˈã ɟˈi tˈoː lˈʌkʰnˈəu ˈaːeː hɛ̃ ˌaːp
wavs/000002.wav,आईये आईये फिर,S4258073200309412,aːˈiːjeː aːˈiːjeː pʰˈɪɾ
wavs/000003.wav,हाँ आईये इमामबाड़ा दिखा लाते हैं फिर,S4258073200309412,hˈã aːˈiːjeː ˌɪmaːmbˈaːr.aː dˈɪkʰaː lˈaːteː hɛ̃ pʰˈɪɾ
wavs/000004.wav,इमामबाड़ा दिखा लाते हैं चिड़ियाघर दिखा लाते हैं आइये जो कुछ है लखनऊ एरिया टहला देते हैं आपको,S4258073200309412,ˌɪmaːmbˈaːr.aː dˈɪkʰaː lˈaːteː hɛ̃ cˌɪr.ɪjˈaːɡʰəɾ dˈɪkʰaː lˈaːteː hɛ̃ ˈaːɪjˌeː ɟˈoː kˈʊcʰ hɛː lˈʌkʰnˈəu ˈeːɾɪjˌaː ʈˈʌhəlˌaː dˈeːteː hɛ̃ ˌaːpkˌoː
wavs/000005.wav,ये मानकर चलिए टाइम लगेगा लगभग एक से दो घंटे तो लग ही जायेगा घूमने में इमामबाड़ा देखेंगे हाँ,S4258073200309412,jeː mˈaːnəkˌəɾ cˈʌlɪˌeː ʈˈaːɪm ləɡˈeːɡaː lˈʌɡəbʰˌəɡ ˈeːk seː dˈoː ɡʰˈʌɳʈeː tˈoː lˈʌɡ hˈi ɟaːjˈeːɡaː ɡʰˈuːmnˌeː mẽː ˌɪmaːmbˈaːr.aː deːkʰˈẽːɡeː hˈã
wavs/000006.wav,इमामबाड़ा घूमोगे तो लगभग मान के चलिए आधा घंटा से पौन घंटा लग जायेगा उसमें उसमें वो बड़ा है इमामबाड़ा,S4258073200309412,ˌɪmaːmbˈaːr.aː ɡʰuːmˈoːɡeː tˈoː lˈʌɡəbʰˌəɡ mˈaːn keː cˈʌlɪˌeː ˈaːdʰaː ɡʰˈʌɳʈaː seː pˈɔːn ɡʰˈʌɳʈaː lˈʌɡ ɟaːjˈeːɡaː ˈʊsmˌẽː ˈʊsmˌẽː ʋoː bˈʌr.aː hɛː ˌɪmaːmbˈaːr.aː
wavs/000007.wav,हाँ उसके बाद चिड़ियाघर अगर जाना चाहते हैं तो चिड़ियाघर भी टहला लाते हैं,S4258073200309412,hˈã ˌʊskˌeː bˈaːd cˌɪr.ɪjˈaːɡʰəɾ ˌʌɡəɾ ɟˈaːnaː cˈaːhətˌeː hɛ̃ tˈoː cˌɪr.ɪjˈaːɡʰəɾ bʰˈi ʈˈʌhəlˌaː lˈaːteː hɛ̃
wavs/000008.wav,काहे से आप बताये ब बाइक से चलना हो तो बाइक से चलेगे ऑटो से चलना हो तो ऑटो से ऑटो से चलेंगे,S4258073200309412,kˈaːheː seː ˌaːp bətˈaːjeː bˈə bˈaːɪk seː cˈʌlnˌaː hoː tˈoː bˈaːɪk seː cəlˈeːɡeː ˈɔʈoː seː cˈʌlnˌaː hoː tˈoː ˈɔʈoː seː ˈɔʈoː seː cəlˈẽːɡeː
wavs/000009.wav,देखो फिर ऐसा रेस,S4258073200309412,dˈeːkʰoː pʰˈɪɾ ˈɛːsaː ɾˈeːs
wavs/000010.wav,आईये फिर,S4258073200309412,aːˈiːjeː pʰˈɪɾ
wavs/000011.wav,हाँ तो एक घंटा लगभग मान के चलिए घूमना और टहलना होगा,S4258073200309412,hˈã tˈoː ˈeːk ɡʰˈʌɳʈaː lˈʌɡəbʰˌəɡ mˈaːn keː cˈʌlɪˌeː ɡʰˈuːmnˌaː ɔːɾ ʈˈʌhəlnaː hˈoːɡaː
wavs/000012.wav,तो गाड़ी मैं भिज गाड़ी मैं भिजवा देता हूँ पहले आप ऐसा करिये हमें हमारे समझ में ये आ रहा चिड़ियाघर चलिए वहां आपका परिवार भी है,S4258073200309412,tˈoː ɡˈaːr.i mɛ̃ bʰˈɪɟ ɡˈaːr.i mɛ̃ bʰˈɪɟʋˌaː dˈeːtaː hũ pˈʌhəlˌeː ˌaːp ˈɛːsaː kˈʌɾɪjˌeː hˈʌmẽː həmˌaːɾeː sˈʌməɟʰ mẽː jeː ˈaː ɾˌəhaː cˌɪr.ɪjˈaːɡʰəɾ cˈʌlɪˌeː ʋˈʌhã ˌaːpkˌaː pˌəɾɪʋˈaːɾ bʰˈi hɛː
wavs/000013.wav,टाइम ऑफ नहीं होगा टाइम उतना ही लगेगा जितना वहां लगेगा जितना आप जित जितना आप वो फैमिली के साथ में जैसे बच्चे लोग हैं,S4258073200309412,ʈˈaːɪm ˈɔpʰ nˈʌhĩ hˈoːɡaː ʈˈaːɪm ˈʊtnˌaː hˈi ləɡˈeːɡaː ɟˈɪtnˌaː ʋˈʌhã ləɡˈeːɡaː ɟˈɪtnˌaː ˌaːp ɟˈɪt ɟˈɪtnˌaː ˌaːp ʋoː pʰˈɛːmɪlˌi keː sˈaːtʰ mẽː ɟˈɛːseː bˈʌcːeː lˈoːɡ hɛ̃
wavs/000014.wav,तो जैसे जो जो चीजें देखेंगे तो उसमें टाइम जायेगा,S4258073200309412,tˈoː ɟˈɛːseː ɟˈoː ɟˈoː cˈiːɟẽː deːkʰˈẽːɡeː tˈoː ˈʊsmˌẽː ʈˈaːɪm ɟaːjˈeːɡaː
wavs/000015.wav,इमामबाड़ा में तो केवल देखना ही देखना है,S4258073200309412,ˌɪmaːmbˈaːr.aː mẽː tˈoː kˈeːʋəl dˈeːkʰnˌaː hˈi dˈeːkʰnˌaː hɛː
wavs/000016.wav,इमामबाड़ा मान के चलिए वो तो खुला रहेगा छः बजे से सात बजे से शाम के सात बजे तक,S4258073200309412,ˌɪmaːmbˈaːr.aː mˈaːn keː cˈʌlɪˌeː ʋoː tˈoː kʰˈʊlaː ɾəhˈeːɡaː cʰˈʌh bˈʌɟeː seː sˈaːt bˈʌɟeː seː ʃˈaːm keː sˈaːt bˈʌɟeː tˌək
wavs/000017.wav,चिड़िया घर है चि चि चिड़िया घर है चौबीस घंटे खुला रहता है,S4258073200309412,cˈɪr.ɪjˌaː ɡʰˈʌɾ hɛː cˈɪ cˈɪ cˈɪr.ɪjˌaː ɡʰˈʌɾ hɛː cɔːbˈiːs ɡʰˈʌɳʈeː kʰˈʊlaː ɾˈʌhətˌaː hɛː
wavs/000018.wav,हाँ,S4258073200309412,hˈã
wavs/000019.wav,इमामबाड़ा घूम लीजिये इमाम इमामबाड़ा इमामबाड़ा में जो है बहुत सारी चीजें उसमें भी हैं,S4258073200309412,ˌɪmaːmbˈaːr.aː ɡʰˈuːm lˈiːɟɪjˌeː ɪmˈaːm ˌɪmaːmbˈaːr.aː ˌɪmaːmbˈaːr.aː mẽː ɟˈoː hɛː bˈʌhʊt sˈaːɾi cˈiːɟẽː ˈʊsmˌẽː bʰˈi hɛ̃
wavs/000020.wav,स्पेशल वहां अब ज वहां तो जाने हम भी तो गये नहीं हैं ना जाकर देखना होगा न साथ में आईये आप जरुर द देखेंगे संग में या तो हमारे जो समझ में आ रहा था चिड़ियाघर चिड़ियाघर जाना ज्यादा सही लग,S4258073200309412,spˈeːʃəl ʋˈʌhã ˈʌb ɟˈə ʋˈʌhã tˈoː ɟˈaːneː hˌəm bʰˈi tˈoː ɡˈʌjeː nˈʌhĩ hɛ̃ nˈaː ɟˈaːkəɾ dˈeːkʰnˌaː hˈoːɡaː nˈə sˈaːtʰ mẽː aːˈiːjeː ˌaːp ɟˈʌɾʊɾ dˈə deːkʰˈẽːɡeː sˈʌŋɡ mẽː jˈaː tˈoː həmˌaːɾeː ɟˈoː sˈʌməɟʰ mẽː ˈaː ɾˌəhaː tʰaː cˌɪr.ɪjˈaːɡʰəɾ cˌɪr.ɪjˈaːɡʰəɾ ɟˈaːnaː ɟjˈaːdaː sˈʌhi lˈʌɡ
wavs/000021.wav,ठीक ठीक है नमस्कार आईये,S4258073200309412,ʈʰˈiːk ʈʰˈiːk hɛː nˌəmskˈaːɾ aːˈiːjeː
wavs/000022.wav,उन्हें लगा कि स्पेनी लोग उनके साथ गलत व्यवहार कर रहे हैं और उन्होंने जवाबी हमला किया,S4258073200309412,ˈʊnhẽː lˈʌɡaː kˈɪ spˈeːni lˈoːɡ ˌʊnkˌeː sˈaːtʰ ɡˈʌlət ʋjˌəʋhˈaːɾ kˈʌɾ ɾˌəheː hɛ̃ ɔːɾ ʊnhˈõneː ɟəʋˈaːbi hˈʌmlˌaː kˈɪjaː
wavs/000023.wav,नमस्ते सर,S4258073200309412,nəmˈʌsteː sˈʌɾ
wavs/000024.wav,कह रहे थे रोकिये भूख ऊख लगी है खाना वाना खाने के लिए बच्चे भी भूखा है,S4258073200309412,kˈʌh ɾˌəheː tʰeː ɾˈoːkɪjˌeː bʰˈuːkʰ ˈukʰ lˈʌɡi hɛː kʰˈaːnaː ʋˈaːnaː kʰˈaːneː keː lˈɪeː bˈʌcːeː bʰˈi bʰˈuːkʰaː hɛː
wavs/000025.wav,अच्छा अच्चा,S4258073200309412,ˈʌcʰcʰaː ˈʌcːaː
