wav,text,speaker,phonemes
wavs/000000.wav,हलो,S4259880500359739,hˈʌloː
wavs/000001.wav,हाँ जी अपने नया सैलून खोला है क्या,S4259880500359739,hˈã ɟˈi ˈʌpnˌeː nˈʌjaː sɛːlˈuːn kʰˈoːlaː hɛː kːjaː
wavs/000002.wav,जी जी मुझे हेयर कट करवानी थी,S4259880500359739,ɟˈi ɟˈi mˌʊɟʰeː hˈeːjəɾ kˈʌʈ kˌəɾʋˈaːni tʰi
wavs/000003.wav,मैडम मुझे थोड़ा सार्ट में हेयरकट करवानी है छोटे बाल करवाने हैं और मैं हेयरकट थोड़ा सा साइड राइट हैन्ड साइड से हेयर हेयर करता हूँ,S4259880500359739,mˈɛːɖəm mˌʊɟʰeː tʰˈoːr.aː sˈaːɾʈ mẽː hˈeːjəɾˌəkəʈ kˌəɾʋˈaːni hɛː cʰˈoːʈeː bˈaːl kˌəɾʋˈaːneː hɛ̃ ɔːɾ mɛ̃ hˈeːjəɾˌəkəʈ tʰˈoːr.aː sˈaː sˈaːɪɖ ɾˈaːɪʈ hˈɛːnɖ sˈaːɪɖ seː hˈeːjəɾ hˈeːjəɾ kˈʌɾtˌaː hũ
wavs/000004.wav,तो क्या चार्जेस है मैडम,S4259880500359739,tˈoː kːjaː cˈaːɾɟeːs hɛː mˈɛːɖəm
wavs/000005.wav,अच्छा अच्छा दो सौ रुपये पर पर्सन और मुझे साथ में ब्लीच वगैरह करवाना है फेसियल करवाना है,S4259880500359739,ˈʌcʰcʰaː ˈʌcʰcʰaː dˈoː sˈɔː ɾˈʊpjˌeː pˈʌɾ pˈʌrsən ɔːɾ mˌʊɟʰeː sˈaːtʰ mẽː blˈiːc ʋəɡˈɛːɾəh kˌəɾʋˈaːnaː hɛː pʰˈeːsɪjˌəl kˌəɾʋˈaːnaː hɛː
wavs/000006.wav,ब्लीच का क्या चार्जेस है,S4259880500359739,blˈiːc kaː kːjaː cˈaːɾɟeːs hɛː
wavs/000007.wav,दो सौ है और फेसियल का,S4259880500359739,dˈoː sˈɔː hɛː ɔːɾ pʰˈeːsɪjˌəl kaː
wavs/000008.wav,मैडम हम इतना करवा रहे तो कोई डिस्काउंट मिलेगा क्या,S4259880500359739,mˈɛːɖəm hˌəm ˈɪtnˌaː kˈʌɾʋˌaː ɾˌəheː tˈoː kˈoːi ɖˌɪskaːˈʊɳʈ mɪlˈeːɡaː kːjaː
wavs/000009.wav,नहीं हम दो लोग है दो लोगों को करवाना है हमारे घर एक्चुअल में एक शादी का फंक्सन है तो हम लोग वहाँ नहीं आ आ पाएंगे आपके सैलून पर तो आप क्या आ सकते हो क्या यहाँ पर दो लोगों को करवाना है,S4259880500359739,nˈʌhĩ hˌəm dˈoː lˈoːɡ hɛː dˈoː lˈoːɡõ koː kˌəɾʋˈaːnaː hɛː həmˌaːɾeː ɡʰˈʌɾ ˈeːkcʊˌəl mẽː ˈeːk ʃˈaːdi kaː pʰˈʌŋksən hɛː tˈoː hˌəm lˈoːɡ ʋˈʌhã nˈʌhĩ ˈaː ˈaː paːˈẽːɡeː ˌaːpkˌeː sɛːlˈuːn pˈʌɾ tˈoː ˌaːp kːjaː ˈaː sˈʌktˌeː hoː kːjaː jˈʌhã pˈʌɾ dˈoː lˈoːɡõ koː kˌəɾʋˈaːnaː hɛː
wavs/000010.wav,ठीक है न मैडम एक्स्ट्रा चार्ज दे देंगे जो भी आपका चार्ज होगा वो दे देंगे मैडम कितना चार्ज लगेगा,S4259880500359739,ʈʰˈiːk hɛː nˈə mˈɛːɖəm ˈeːksʈɾaː cˈaːɾɟ dˈeː dˈẽːɡeː ɟˈoː bʰˈi ˌaːpkˌaː cˈaːɾɟ hˈoːɡaː ʋoː dˈeː dˈẽːɡeː mˈɛːɖəm kˈɪtnˌaː cˈaːɾɟ ləɡˈeːɡaː
wavs/000011.wav,अच्छा ठीक है मैडम आ जाइएगा हमको आज चार बजे आइएगा शाम में चार बजे करवाना है हेयरकट वगैरह तो दो लोगों मुझे हेयरकट करवाना है ब्लीच करवाना है और जो मेरा फ़्रेंड है उसको हेयरकट के साथ में फेसियल करवाना है तो मैडम जो भी चार्जेस होगा आप केस पेमेंट लेते हो या फ़ोनपे से करते हो,S4259880500359739,ˈʌcʰcʰaː ʈʰˈiːk hɛː mˈɛːɖəm ˈaː ɟˌaːɪˈeːɡaː hˈʌmkˌoː ˈaːɟ cˈaːɾ bˈʌɟeː ˌaːɪˈeːɡaː ʃˈaːm mẽː cˈaːɾ bˈʌɟeː kˌəɾʋˈaːnaː hɛː hˈeːjəɾˌəkəʈ ʋəɡˈɛːɾəh tˈoː dˈoː lˈoːɡõ mˌʊɟʰeː hˈeːjəɾˌəkəʈ kˌəɾʋˈaːnaː hɛː blˈiːc kˌəɾʋˈaːnaː hɛː ɔːɾ ɟˈoː mˌeːɾaː fɾˈẽːɖ hɛː ˈʊskˌoː hˈeːjəɾˌəkəʈ keː sˈaːtʰ mẽː pʰˈeːsɪjˌəl kˌəɾʋˈaːnaː hɛː tˈoː mˈɛːɖəm ɟˈoː bʰˈi cˈaːɾɟeːs hˈoːɡaː ˌaːp kˈeːs peːmˈẽːʈ lˈeːteː hoː jˈaː fˈoːnpˌeː seː kˈʌɾtˌeː hoː
wavs/000012.wav,अच्छा अच्छा ठीक है मैडम हम फ़ोनपे कर देंगे आप हमें आइए चार बजे कम्प्लीट करवा दीजिएगा,S4259880500359739,ˈʌcʰcʰaː ˈʌcʰcʰaː ʈʰˈiːk hɛː mˈɛːɖəm hˌəm fˈoːnpˌeː kˈʌɾ dˈẽːɡeː ˌaːp hˈʌmẽː ˈaːɪˌeː cˈaːɾ bˈʌɟeː kəmplˈiːʈ kˈʌɾʋˌaː dˌiːɟɪˈeːɡaː
wavs/000013.wav,हाँ जी जी जी मैं एड्रेस मेरा मैं वाट्सअप कर दूंगा आपका वाट्सअप नम्बर यही है न,S4259880500359739,hˈã ɟˈi ɟˈi ɟˈi mɛ̃ ˈeːɖɾeːs mˌeːɾaː mɛ̃ ʋˈaːʈsəˌəp kˈʌɾ dˈũɡaː ˌaːpkˌaː ʋˈaːʈsəˌəp nˈʌmbəɾ jˈʌhi hɛː nˈə
wavs/000014.wav,जी जी मैं आपको एड्रेस और फ़ोन नम्बर एड्रेस भेज दे रहा हूँ है न,S4259880500359739,ɟˈi ɟˈi mɛ̃ ˌaːpkˌoː ˈeːɖɾeːs ɔːɾ fˈoːn nˈʌmbəɾ ˈeːɖɾeːs bʰˈeːɟ dˈeː ɾˌəhaː hũ hɛː nˈə
wavs/000015.wav,ओके ओके थैंक यू मैम,S4259880500359739,ˈoːkeː ˈoːkeː tʰˈɛ̃k jˈuː mˈɛːm
wavs/000016.wav,हलो,S4259880500359739,hˈʌloː
wavs/000017.wav,हाँ जी मैडम मुझे ट्रेन बुक करवानी थी कुछ रेलवे की इन इंफारमेसन चाहिए थी तो मुझे अमृतसर से दिल्ली के लिए ट्रेन बुक करवानी थी तो मैं जानना चाहता था मैडम की कौन सी कौन सी ट्रेन है अमृतसर दिल्ली के लिए,S4259880500359739,hˈã ɟˈi mˈɛːɖəm mˌʊɟʰeː ʈɾˈeːn bˈʊk kˌəɾʋˈaːni tʰi kˈʊcʰ ɾˈeːlʋˌeː ki ˈɪn ˌĩpʰaːɾmˈeːsən cˈaːhɪˌeː tʰi tˈoː mˌʊɟʰeː ˈʌmɾɪtˌəsəɾ seː dˈɪlli keː lˈɪeː ʈɾˈeːn bˈʊk kˌəɾʋˈaːni tʰi tˈoː mɛ̃ ɟˈaːnnˌaː cˈaːhətˌaː tʰaː mˈɛːɖəm ki kˈɔːn sˈi kˈɔːn sˈi ʈɾˈeːn hɛː ˈʌmɾɪtˌəsəɾ dˈɪlli keː lˈɪeː
wavs/000018.wav,अच्छा अच्छा अच्छा जनरल का क्या टिकट है मैडम,S4259880500359739,ˈʌcʰcʰaː ˈʌcʰcʰaː ˈʌcʰcʰaː ɟˈʌnəɾˌəl kaː kːjaː ʈˈɪkəʈ hɛː mˈɛːɖəm
wavs/000019.wav,जी,S4259880500359739,ɟˈi
wavs/000020.wav,अच्छा मुझे आठ तारीख को जाना है मैडम कहीं कोहरे की वजह से डिले तो नहीं होगी ट्रेन,S4259880500359739,ˈʌcʰcʰaː mˌʊɟʰeː ˈaːʈʰ taːɾˈiːkʰ koː ɟˈaːnaː hɛː mˈɛːɖəm kˈʌhĩ kˈoːhəɾˌeː ki ʋˈʌɟəh seː ɖˈɪleː tˈoː nˈʌhĩ hˈoːɡi ʈɾˈeːn
