wav,text,speaker,phonemes
wavs/000000.wav,क्या आठ तीन सात पाँच दो आठ चार छः चार छः नौ ओला मनी पर है,S4256653400325001,kːjaː ˈaːʈʰ tˈiːn sˈaːt pˈãnc dˈoː ˈaːʈʰ cˈaːɾ cʰˈʌh cˈaːɾ cʰˈʌh nˈɔː ˈoːlaː mˈʌni pˈʌɾ hɛː
wavs/000001.wav,मुझे मणिपुर रूलर बैंक में दो हजार रुपये से छः छः सात नौ सात नौ तीन सात आठ नौ दो के अटके लेनदेन में राशि वापस कब मिलेगी,S4256653400325001,mˌʊɟʰeː mˈʌɳɪpˌʊɾ ɾˈuːləɾ bˈɛ̃k mẽː dˈoː həɟˈaːɾ ɾˈʊpjˌeː seː cʰˈʌh cʰˈʌh sˈaːt nˈɔː sˈaːt nˈɔː tˈiːn sˈaːt ˈaːʈʰ nˈɔː dˈoː keː ˈʌʈkˌeː lˌeːndˈeːn mẽː ɾˈaːʃɪ ʋˈaːpəs kˈʌb mɪlˈeːɡi
wavs/000002.wav,साइट्रस में सभी स्वतः भुगतानों के लिए तीन दिन पहले सूचित करें,S4256653400325001,saːˈɪʈɾəs mẽː sˈʌbʰi sʋˈʌtəh bʰˌʊɡtˈaːnõ keː lˈɪeː tˈiːn dˈɪn pˈʌhəlˌeː sˈuːcɪt kˈʌɾẽː
wavs/000003.wav,क्या आप मेरे बैंक ऑफ़ इंडिया रुपे कार्ड को फ्लिपकार्ट पर भुगतान तरीकों की सूचि पर जोड़ सकते हो,S4256653400325001,kːjaː ˌaːp mˌeːɾeː bˈɛ̃k ˈɔf ˈĩɖɪjˌaː ɾˈʊpeː kˈaːɾɖ koː pʰlˌɪpkˈaːɾʈ pˈʌɾ bʰˌʊɡtˈaːn təɾˈiːkõ ki sˈuːcɪ pˈʌɾ ɟˈoːr. sˈʌktˌeː hoː
wavs/000004.wav,मोबाइल नंबर नौ दो पाँच चार तीन शून्य छः शून्य पाँच छः एक के लिए एन एस पी पर सबमिट किए गए नवीनीकरण छात्रवृत्ति आवेदनों की सूची बनाएँ,S4256653400325001,moːbˈaːɪl nˈʌmbəɾ nˈɔː dˈoː pˈãnc cˈaːɾ tˈiːn ʃˈuːnjə cʰˈʌh ʃˈuːnjə pˈãnc cʰˈʌh ˈeːk keː lˈɪeː ˈeːn ˈeːs pˈi pˈʌɾ sˈʌbmˌɪʈ kˈɪeː ɡˈʌeː nˌəʋinˈiːkəɾˌəɳ cʰˈaːtɾəʋɾˌɪtːɪ aːʋˈeːdnˌõ ki sˈuːci bənˈaːj
wavs/000005.wav,मध्य प्रदेश की मशहूर खेल हस्तियाँ निम्न हैं जिन्होंने अपने अपने खेलों में अपनी छाप छोड़ी है,S4256653400325001,mˈʌdʰjə pɾədˈeːʃ ki mˌəʃhˈuːɾ kʰˈeːl hˈʌstɪjˌã nˈɪmnə hɛ̃ ɟɪnhˈõneː ˈʌpnˌeː ˈʌpnˌeː kʰˈeːlõ mẽː ˈʌpnˌi cʰˈaːp cʰˈoːr.i hɛː
wavs/000006.wav,जैसे मध्य प्रदेश की पलक शर्मा ने मात्र तेराह वर्ष की आयु में गोल्ड मेडल जीत लिया था,S4256653400325001,ɟˈɛːseː mˈʌdʰjə pɾədˈeːʃ ki pˈʌlək ʃˈʌrmaː nˈeː mˈaːtɾə teːɾˈaːh ʋˈʌrʂ ki ˈaːjʊ mẽː ɡˈoːlɖ mˈeːɖəl ɟˈiːt lˈɪjaː tʰaː
wavs/000007.wav,उन्होंने सबसे कम उम्र की गोताख़ोर थी उन्होंने मात्र तेरह वर्ष की उम्र में गोल्ड मेडल जीता था,S4256653400325001,ʊnhˈõneː sˈʌbsˌeː kˈʌm ˈʊmɾə ki ɡˌoːtaːxˈoːɾ tʰi ʊnhˈõneː mˈaːtɾə tˈeːɾəh ʋˈʌrʂ ki ˈʊmɾə mẽː ɡˈoːlɖ mˈeːɖəl ɟˈiːtaː tʰaː
wavs/000008.wav,भिंड की पूजा ओझा ने वी एल आई महिला की दो सौ मीटर दौर में रजत पदक जीता था,S4256653400325001,bʰˈĩɖ ki pˈuːɟaː ˈoːɟʰaː nˈeː ʋˈi ˈeːl ˈaːi mˈʌhɪlˌaː ki dˈoː sˈɔː mˈiːʈəɾ dˈɔːɾ mẽː ɾˈʌɟət pˈʌdək ɟˈiːtaː tʰaː
wavs/000009.wav,और ग्वालियर की पैराकोनो खिलारी प्राची गुप्ता ने पोलैंड में पैराकोनों वल्ड कप में इतिहास रचते हुए कांस्य पदक जीत था जोकि बहुत गरव की बात है हमारे मध्य प्रदेश के लिए,S4256653400325001,ɔːɾ ɡʋˈaːlɪjˌəɾ ki pˌɛːɾaːkˈoːnoː kʰɪlˈaːɾi pɾˈaːci ɡˈʊptaː nˈeː poːlˈɛ̃ɖ mẽː pˌɛːɾaːkˈoːnõ ʋˈʌlɖ kˈʌp mẽː ˌɪtɪhˈaːs ɾˈʌctˌeː hˈʊeː kˈãsjə pˈʌdək ɟˈiːt tʰaː ɟˈoːkɪ bˈʌhʊt ɡˈʌɾəʋ ki bˈaːt hɛː həmˌaːɾeː mˈʌdʰjə pɾədˈeːʃ keː lˈɪeː
wavs/000010.wav,और इन्दौर के आवेश ख़ाँ इसको तो सब जानते ही होगे भारतीय टीम के बहुत ही,S4256653400325001,ɔːɾ ɪndˈɔːɾ keː aːʋˈeːʃ xˈã ˈɪskˌoː tˈoː sˈʌb ɟˈaːntˌeː hˈi hˈoːɡeː bʰˌaːɾtˈiːj ʈˈiːm keː bˈʌhʊt hˈi
wavs/000011.wav,अच्छे और तेज़ गेंदबाज़ हैं जोकि अभी भारतीय टीम का हिस्सा हैं,S4256653400325001,ˈʌcʰcʰeː ɔːɾ tˈeːz ɡˌẽːdbˈaːz hɛ̃ ɟˈoːkɪ ˈʌbʰi bʰˌaːɾtˈiːj ʈˈiːm kaː hˈɪssaː hɛ̃
wavs/000012.wav,और यह इनका भी भारतीय टीम का हिस्सा होना हमारे मध्य प्रदेश के लिए गौरव की बात है,S4256653400325001,ɔːɾ jˌəh ˌɪnkˌaː bʰˈi bʰˌaːɾtˈiːj ʈˈiːm kaː hˈɪssaː hˈoːnaː həmˌaːɾeː mˈʌdʰjə pɾədˈeːʃ keː lˈɪeː ɡˈɔːɾəʋ ki bˈaːt hɛː
wavs/000013.wav,और पूजा वस्त्राकर जोकि वर्तमान में महिला किर्केट टीम की एक मध्यम गेंदबाज़ हैं और इन पर भी मध्य प्रदेश को काफी गर्व है और मध्य प्रदेश के होशंगाबाद के विवेक सागर ने,S4256653400325001,ɔːɾ pˈuːɟaː ʋəstɾˈaːkəɾ ɟˈoːkɪ ʋˌəɾtəmˈaːn mẽː mˈʌhɪlˌaː kɪɾkˈeːʈ ʈˈiːm ki ˈeːk mˈʌdʰjəm ɡˌẽːdbˈaːz hɛ̃ ɔːɾ ˈɪn pˈʌɾ bʰˈi mˈʌdʰjə pɾədˈeːʃ koː kˈaːpʰi ɡˈʌrʋ hɛː ɔːɾ mˈʌdʰjə pɾədˈeːʃ keː hˌoːʃŋɡaːbˈaːd keː ʋɪʋˈeːk sˈaːɡəɾ nˈeː
wavs/000014.wav,टोकियो ओलंपिक्स में कांस्य पदक जीतकर जीतने वाले होकी टीम के सदस्य थे,S4256653400325001,ʈˈoːkɪjˌoː ˌoːlmpˈɪks mẽː kˈãsjə pˈʌdək ɟˈiːtəkˌəɾ ɟˈiːtnˌeː ʋˈaːleː hˈoːki ʈˈiːm keː sədˈʌsjə tʰeː
