wav,text,speaker,phonemes
wavs/000000.wav,प्रणाम दादा,S4259107900318565,pɾəɳˈaːm dˈaːdaː
wavs/000001.wav,कह रहे थे कि दादा हम लखनऊ घूमना चाह रहे थे तो क्या आप लखनऊ घूमाने में हमारी सहा सहायता करेंगे,S4259107900318565,kˈʌh ɾˌəheː tʰeː kˈɪ dˈaːdaː hˌəm lˈʌkʰnˈəu ɡʰˈuːmnˌaː cˈaːh ɾˌəheː tʰeː tˈoː kːjaː ˌaːp lˈʌkʰnˈəu ɡʰuːmˈaːneː mẽː həmˌaːɾi sˈʌhaː səhˈaːjtˌaː kəɾˈẽːɡeː
wavs/000002.wav,अच्छा अच्छा लखनऊ में जैसे कौन कौन सी जगह हैं जो बढ़ियाँ देखने लायक हैं,S4259107900318565,ˈʌcʰcʰaː ˈʌcʰcʰaː lˈʌkʰnˈəu mẽː ɟˈɛːseː kˈɔːn kˈɔːn sˈi ɟˈʌɡəh hɛ̃ ɟˈoː bˈʌr.hɪjˌã dˈeːkʰnˌeː lˈaːjək hɛ̃
wavs/000003.wav,अच्छा ये कहिए कि चंद्रिका देवी मंदिर पड़ता है तो,S4259107900318565,ˈʌcʰcʰaː jeː kˈʌhɪˌeː kˈɪ cˈʌndɾɪkˌaː dˈeːʋi mˈʌndɪɾ pˈʌr.tˌaː hɛː tˈoː
wavs/000004.wav,तो दादा जैसे जनेश्वरम मिश्र पार्क है घंटाघर है हमें मतलब,S4259107900318565,tˈoː dˈaːdaː ɟˈɛːseː ɟənˈeːʃʋəɾˌəm mˈɪʃɾə pˈaːɾk hɛː ɡʰəɳʈˈaːɡʰəɾ hɛː hˈʌmẽː mˈʌtəlˌəb
wavs/000005.wav,जी,S4259107900318565,ɟˈi
wavs/000006.wav,जी जी जी ठीक है,S4259107900318565,ɟˈi ɟˈi ɟˈi ʈʰˈiːk hɛː
wavs/000007.wav,और ये जानना चाह रहे थे जैसे हम मतलब जैसे लखनऊ में जो भी अच्छे अच्छे मंदिर है जैसे हनुमंत धाम हो गया है चंद्रिका देवी मंदिर हो गया इक्यावन शक्ति पीठ मंदिर हो गया,S4259107900318565,ɔːɾ jeː ɟˈaːnnˌaː cˈaːh ɾˌəheː tʰeː ɟˈɛːseː hˌəm mˈʌtəlˌəb ɟˈɛːseː lˈʌkʰnˈəu mẽː ɟˈoː bʰˈi ˈʌcʰcʰeː ˈʌcʰcʰeː mˈʌndɪɾ hɛː ɟˈɛːseː hˌənʊmˈʌnt dʰˈaːm hoː ɡˈʌjaː hɛː cˈʌndɾɪkˌaː dˈeːʋi mˈʌndɪɾ hoː ɡˈʌjaː ɪkːjˈaːʋən ʃˈʌktɪ pˈiːʈʰ mˈʌndɪɾ hoː ɡˈʌjaː
wavs/000008.wav,ये सब मंदिर तो घूमना ही चाहते हैं साथ में जो बहुत ही प्राचीन चीज़ें हैं जो राजा महाराजाओं ने या अंग्रेजों ने बनवाई हैं लखनऊ में,S4259107900318565,jeː sˈʌb mˈʌndɪɾ tˈoː ɡʰˈuːmnˌaː hˈi cˈaːhətˌeː hɛ̃ sˈaːtʰ mẽː ɟˈoː bˈʌhʊt hˈi pɾaːcˈiːn cˈiːzẽː hɛ̃ ɟˈoː ɾˈaːɟaː mˌəhaːɾaːɟˈaːw nˈeː jˈaː ʌŋɡɾˈeːɟõ nˈeː bˌənʋˈaːi hɛ̃ lˈʌkʰnˈəu mˈẽː
wavs/000009.wav,उन सभी जगहों पे भी घूमना चाहते हैं तो क्या आप इसमें इन सब सारी जगहों में घूमने में हमारी सहायता करें क् कर पाएंगे क्या,S4259107900318565,ˈʊn sˈʌbʰi ɟˈʌɡhˌõ pˈeː bʰˈi ɡʰˈuːmnˌaː cˈaːhətˌeː hɛ̃ tˈoː kːjaː ˌaːp ˈɪsmˌẽː ˈɪn sˈʌb sˈaːɾi ɟˈʌɡhˌõ mẽː ɡʰˈuːmnˌeː mẽː həmˌaːɾi səhˈaːjtˌaː kˈʌɾẽː k kˈʌɾ paːˈẽːɡeː kːjaː
wavs/000010.wav,जी जी,S4259107900318565,ɟˈi ɟˈi
wavs/000011.wav,ह्म्म ह्म्म,S4259107900318565,hmmˈə hmmˈə
wavs/000012.wav,अच्छा अच्छा,S4259107900318565,ˈʌcʰcʰaː ˈʌcʰcʰaː
wavs/000013.wav,अच्छा अच्छा,S4259107900318565,ˈʌcʰcʰaː ˈʌcʰcʰaː
wavs/000014.wav,अच्छा तो ये जैसे आप घुमाते हैं तो जैसे एक दिन का कितना पैसा लेते हैं आप घुमाने का,S4259107900318565,ˈʌcʰcʰaː tˈoː jeː ɟˈɛːseː ˌaːp ɡʰʊmˈaːteː hɛ̃ tˈoː ɟˈɛːseː ˈeːk dˈɪn kaː kˈɪtnˌaː pˈɛːsaː lˈeːteː hɛ̃ ˌaːp ɡʰʊmˈaːneː kaː
wavs/000015.wav,हाँ ये तो है खैर हमें मान के चलिए,S4259107900318565,hˈã jeː tˈoː hɛː kʰˈɛːɾ hˈʌmẽː mˈaːn keː cˈʌlɪˌeː
wavs/000016.wav,पाँच से छः दिन का तो कम से कम समय चाहिए,S4259107900318565,pˈãnc seː cʰˈʌh dˈɪn kaː tˈoː kˈʌm seː kˈʌm sˈʌmˌɛj cˈaːhɪˌeː
wavs/000017.wav,जी हम लखनऊ में सारी जगह घूमना चाहते हैं जितने भी मंदिर हैं और जितने भी पार्क वगैरह सब बनाए गए हैं इन सारी जगहों पर घूमना,S4259107900318565,ɟˈi hˌəm lˈʌkʰnˈəu mẽː sˈaːɾi ɟˈʌɡəh ɡʰˈuːmnˌaː cˈaːhətˌeː hɛ̃ ɟˈɪtnˌeː bʰˈi mˈʌndɪɾ hɛ̃ ɔːɾ ɟˈɪtnˌeː bʰˈi pˈaːɾk ʋəɡˈɛːɾəh sˈʌb bənˈaːeː ɡˈʌeː hɛ̃ ˈɪn sˈaːɾi ɟˈʌɡhˌõ pˈʌɾ ɡʰˈuːmnˌaː
wavs/000018.wav,अच्छा अच्छा,S4259107900318565,ˈʌcʰcʰaː ˈʌcʰcʰaː
wavs/000019.wav,अच्छा अच्छा ठीक है ठीक है दादा तो फिर हम आते हैं लखनऊ फिर आपको फोन करेंगे,S4259107900318565,ˈʌcʰcʰaː ˈʌcʰcʰaː ʈʰˈiːk hɛː ʈʰˈiːk hɛː dˈaːdaː tˈoː pʰˈɪɾ hˌəm ˈaːteː hɛ̃ lˈʌkʰnˈəu pʰˈɪɾ ˌaːpkˌoː pʰˈoːn kəɾˈẽːɡeː
wavs/000020.wav,ठीक ठीक नमस्ते दादा,S4259107900318565,ʈʰˈiːk ʈʰˈiːk nəmˈʌsteː dˈaːdaː
wavs/000021.wav,पोवा टेक्नोलॉजीज़ यूनाइटेड किंगडम में स्थित एक प्रौद्योगिक कंपनी थी,S4259107900318565,pˈoːʋaː ʈˈeːknoːlˌɔɟiz jˌuːnaːɪʈˈeːɖ kˈĩɡəɖˌəm mẽː stʰˈɪt ˈeːk pɾˈɔːdjoːɡˌɪk kˈʌmpənˌi tʰi
wavs/000022.wav,क्या बिग बास्केट से हेडफ़ोन की मेरी खरीदारी पर प्रोमो कोड समर पच्चीस लागू होगा,S4259107900318565,kːjaː bˈɪɡ bˈaːskeːʈ seː hˌeːɖfˈoːn ki mˌeːɾi kʰˌəɾidˈaːɾi pˈʌɾ pɾˈoːmoː kˈoːɖ sˈʌməɾ pəcːˈiːs lˈaːɡuː hˈoːɡaː
wavs/000023.wav,कृपया आवेदन आई डी ए पी एल दो शून्य दो तीन शून्य चार एक सात शून्य शून्य एक और मेरे पासपोर्ट संख्या के अंतिम चार अंकों छः सात पाँच शून्य का उपयोग करके मेरे पासपोर्ट आवेदन की स्थिति की जांच करें,S4259107900318565,kɾˈɪpjˌaː aːʋˈeːdən ˈaːi ɖˈi ˈeː pˈi ˈeːl dˈoː ʃˈuːnjə dˈoː tˈiːn ʃˈuːnjə cˈaːɾ ˈeːk sˈaːt ʃˈuːnjə ʃˈuːnjə ˈeːk ɔːɾ mˌeːɾeː pˌaːspˈoːɾʈ sˈʌŋkʰjaː keː ˈʌntɪm cˈaːɾ ˈʌŋkõ cʰˈʌh sˈaːt pˈãnc ʃˈuːnjə kaː ˌʊpjˈoːɡ kˈʌɾkˌeː mˌeːɾeː pˌaːspˈoːɾʈ aːʋˈeːdən ki stʰˈɪtɪ ki ɟˈãc kˈʌɾẽː
wavs/000024.wav,हाँ,S4259107900318565,hˈã
wavs/000025.wav,किस चीज़ से संबंधित है आपकी शिकायत,S4259107900318565,kˈɪs cˈiːz seː səmbˈʌndʰɪt hɛː ˌaːpkˌi ʃɪkˈaːjət
wavs/000026.wav,क्या शिकायत करनी है आपको क्या दिक्कत परेशानी है,S4259107900318565,kːjaː ʃɪkˈaːjət kˈʌɾnˌi hɛː ˌaːpkˌoː kːjaː dˈɪkːət pˌəɾeːʃˈaːni hɛː
wavs/000027.wav,अच्छा नहीं नहीं बात मैं बता रहा हूँ अभी आप ये बताइए जो मैं चीज़ें पूछ रहा हूँ आप उसका थोड़ा जवाब दे दीजिए फिर आप लिखवाइए,S4259107900318565,ˈʌcʰcʰaː nˈʌhĩ nˈʌhĩ bˈaːt mɛ̃ bˈʌtaː ɾˌəhaː hũ ˈʌbʰi ˌaːp jeː bətˈaːɪˌeː ɟˈoː mɛ̃ cˈiːzẽː pˈuːcʰ ɾˌəhaː hũ ˌaːp ˌʊskˌaː tʰˈoːr.aː ɟəʋˈaːb dˈeː dˈiːɟɪˌeː pʰˈɪɾ ˌaːp lˌɪkʰʋˈaːɪˌeː
wavs/000028.wav,किससे झगड़ा हुआ है आपका,S4259107900318565,kˈɪssˌeː ɟʰˈʌɡr.ˌaː hˈʊaː hɛː ˌaːpkˌaː
wavs/000029.wav,झगड़ा किससे हुआ है आपका,S4259107900318565,ɟʰˈʌɡr.ˌaː kˈɪssˌeː hˈʊaː hɛː ˌaːpkˌaː
wavs/000030.wav,अच्छा जी कोई आपको चोट वगैरह भी आई है झगड़े में,S4259107900318565,ˈʌcʰcʰaː ɟˈi kˈoːi ˌaːpkˌoː cˈoːʈ ʋəɡˈɛːɾəh bʰˈi ˈaːi hɛː ɟʰˈʌɡr.ˌeː mˈẽː
wavs/000031.wav,सिर्फ आपको चोट आई है या अन्य लोगों को भी चोट आई है,S4259107900318565,sˈɪɾpʰ ˌaːpkˌoː cˈoːʈ ˈaːi hɛː jˈaː ˈʌnjə lˈoːɡõ koː bʰˈi cˈoːʈ ˈaːi hɛː
wavs/000032.wav,अच्छा जैसे दो पक्षों के बीच में जो भी लड़ाई झगड़ा हुआ ये मतलब आपसी विद विवाद था किसी ज़मीन को लेकर के था या अन्य किसी चीज़ को लेकर के विवाद हुआ,S4259107900318565,ˈʌcʰcʰaː ɟˈɛːseː dˈoː pˈʌkʃõ keː bˈiːc mẽː ɟˈoː bʰˈi lər.ˈaːi ɟʰˈʌɡr.ˌaː hˈʊaː jeː mˈʌtəlˌəb ˈaːpsˌi ʋˈɪd ʋɪʋˈaːd tʰaː kˈɪsi zəmˈiːn koː lˈeːkəɾ keː tʰaː jˈaː ˈʌnjə kˈɪsi cˈiːz koː lˈeːkəɾ keː ʋɪʋˈaːd hˈʊaː
wavs/000033.wav,अच्छा अच्छा घरेलू मामला है,S4259107900318565,ˈʌcʰcʰaː ˈʌcʰcʰaː ɡʰəɾˈeːluː mˈaːmlˌaː hɛː
