wav,text,speaker,phonemes
wavs/000000.wav,दृश्य,S4258897500332353,dɾˈɪʃjə
wavs/000001.wav,शून्य,S4258897500332353,ʃˈuːnjə
wavs/000002.wav,जैकिट भैया हम आपके यहाँ से ले गए हैं आपका जैकिट बहुत अच्छा है पहन कर चलते हैं लोग पूछते कहाँ से ले गए हो तो हम आपके दुकान का नाम बताते हैं आपके दुकान से ले जाते हैं जैकिट कई बार ले गए हैं दसन बार लोग ले गए हैं आपका जैकिट का बहुत अच्छा बताते हैं देखते हैं बहुत मस्त लगते हैं सब भैया आपका जैकिट,S4258897500332353,ɟˈɛːkɪʈ bʰˈɛːjaː hˌəm ˌaːpkˌeː jˈʌhã seː lˈeː ɡˈʌeː hɛ̃ ˌaːpkˌaː ɟˈɛːkɪʈ bˈʌhʊt ˈʌcʰcʰaː hɛː pˈʌhən kˈʌɾ cˈʌltˌeː hɛ̃ lˈoːɡ pˈuːcʰtˌeː kˈʌhã seː lˈeː ɡˈʌeː hoː tˈoː hˌəm ˌaːpkˌeː dʊkˈaːn kaː nˈaːm bətˈaːteː hɛ̃ ˌaːpkˌeː dʊkˈaːn seː lˈeː ɟˈaːteː hɛ̃ ɟˈɛːkɪʈ kˈʌi bˈaːɾ lˈeː ɡˈʌeː hɛ̃ dˈʌsən bˈaːɾ lˈoːɡ lˈeː ɡˈʌeː hɛ̃ ˌaːpkˌaː ɟˈɛːkɪʈ kaː bˈʌhʊt ˈʌcʰcʰaː bətˈaːteː hɛ̃ dˈeːkʰtˌeː hɛ̃ bˈʌhʊt mˈʌst lˈʌɡtˌeː hɛ̃ sˈʌb bʰˈɛːjaː ˌaːpkˌaː ɟˈɛːkɪʈ
wavs/000003.wav,और बहुत अच्छा लगता है देखने में आपका जैकेट बहुत अच्छा लग रहा है सुंदर लग रहा है पहनने में बहुत मजबूत है चमक रहा है,S4258897500332353,ɔːɾ bˈʌhʊt ˈʌcʰcʰaː lˈʌɡtˌaː hɛː dˈeːkʰnˌeː mẽː ˌaːpkˌaː ɟɛːkˈeːʈ bˈʌhʊt ˈʌcʰcʰaː lˈʌɡ ɾˌəhaː hɛː sˈũdəɾ lˈʌɡ ɾˌəhaː hɛː pˈʌhənneː mẽː bˈʌhʊt mˌəɟbˈuːt hɛː cˈʌmək ɾˌəhaː hɛː
wavs/000004.wav,आपका बहुत अच्छा है फिर जैकेट लेने के लिए भैया दोबारा जाने के लिए भी बात करते हैं तो हम लोग कहते हैं कि अभी मिल जाएगा आप जाइएगा बताइएगा आडर देकर फिर लिया देंगे आपका जैकिट,S4258897500332353,ˌaːpkˌaː bˈʌhʊt ˈʌcʰcʰaː hɛː pʰˈɪɾ ɟɛːkˈeːʈ lˈeːneː keː lˈɪeː bʰˈɛːjaː doːbˈaːɾaː ɟˈaːneː keː lˈɪeː bʰˈi bˈaːt kˈʌɾtˌeː hɛ̃ tˈoː hˌəm lˈoːɡ kˈʌhətˌeː hɛ̃ kˈɪ ˈʌbʰi mˈɪl ɟaːˈeːɡaː ˌaːp ɟˌaːɪˈeːɡaː bˌətaːɪˈeːɡaː ˈaːɖəɾ dˈeːkəɾ pʰˈɪɾ lˈɪjaː dˈẽːɡeː ˌaːpkˌaː ɟˈɛːkɪʈ
wavs/000005.wav,इतना अच्छा आपका दुकान चलता है भैया आपके बार में हम बहुत बचाए बताए हैं बबरी दुकान है आपका हम इस पर जा कर,S4258897500332353,ˈɪtnˌaː ˈʌcʰcʰaː ˌaːpkˌaː dʊkˈaːn cˈʌltˌaː hɛː bʰˈɛːjaː ˌaːpkˌeː bˈaːɾ mẽː hˌəm bˈʌhʊt bəcˈaːeː bətˈaːeː hɛ̃ bˈʌbɾˌi dʊkˈaːn hɛː ˌaːpkˌaː hˌəm ˈɪs pˈʌɾ ɟˈaː kˈʌɾ
wavs/000006.wav,घर,S4258897500332353,ɡʰˈʌɾ
wavs/000007.wav,नमस्ते सर,S4258897500332353,nəmˈʌsteː sˈʌɾ
wavs/000008.wav,हाँ बोलिए,S4258897500332353,hˈã bˈoːlɪˌeː
wavs/000009.wav,जी हाँ नेनुआ है लौकी है भंटा है कोहरा है धनिया है,S4258897500332353,ɟˈi hˈã nˈeːnʊˌaː hɛː lˈɔːki hɛː bʰˈʌɳʈaː hɛː kˈoːhəɾˌaː hɛː dʰˈʌnɪjˌaː hɛː
wavs/000010.wav,बोलिए,S4258897500332353,bˈoːlɪˌeː
wavs/000011.wav,देखिए नेनुआ मिलेगा आपको पंद्रह रुपये किलो भंटा मिलेगा आपको चालीस रुपये किलो,S4258897500332353,dˈeːkʰɪˌeː nˈeːnʊˌaː mɪlˈeːɡaː ˌaːpkˌoː pˈʌndɾəh ɾˈʊpjˌeː kˈɪloː bʰˈʌɳʈaː mɪlˈeːɡaː ˌaːpkˌoː caːlˈiːs ɾˈʊpjˌeː kˈɪloː
wavs/000012.wav,गोभी भी है तीस रुपये के एक फूल है और करकल्ला भी है हर चीज का अलग अलग रेट है सर,S4258897500332353,ɡˈoːbʰi bʰˈi hɛː tˈiːs ɾˈʊpjˌeː keː ˈeːk pʰˈuːl hɛː ɔːɾ kˌəɾəkˈʌllaː bʰˈi hɛː hˈʌɾ cˈiːɟ kaː ˈʌləɡ ˈʌləɡ ɾˈeːʈ hɛː sˈʌɾ
wavs/000013.wav,<unintelligible>,S4258897500332353,(en)ˌʌnɪntˈɛlɪdʒəbəl(hi)
wavs/000014.wav,हाँ शिमला मिर्च भी है,S4258897500332353,hˈã ʃˈɪmlˌaː mˈɪɾc bʰˈi hɛː
wavs/000015.wav,शिमला मिर्च भी है मिर्च भी है वो वाला अच्छा है क्वालिटी का,S4258897500332353,ʃˈɪmlˌaː mˈɪɾc bʰˈi hɛː mˈɪɾc bʰˈi hɛː ʋoː ʋˈaːlaː ˈʌcʰcʰaː hɛː kʋˈaːlɪʈˌi kaː
wavs/000016.wav,<unintelligible>,S4258897500332353,(en)ˌʌnɪntˈɛlɪdʒəbəl(hi)
wavs/000017.wav,हाँ सें हाँ सेम सब्जी है सारी आपको भी कितना चाहिए सर आपको,S4258897500332353,hˈã sˈẽː hˈã sˈeːm sˈʌbɟi hɛː sˈaːɾi ˌaːpkˌoː bʰˈi kˈɪtnˌaː cˈaːhɪˌeː sˈʌɾ ˌaːpkˌoː
wavs/000018.wav,अच्छा आप दुकान खोले है सर बेचने के लिए छः,S4258897500332353,ˈʌcʰcʰaː ˌaːp dʊkˈaːn kʰˈoːleː hɛː sˈʌɾ bˈeːcnˌeː keː lˈɪeː cʰˈʌh
wavs/000019.wav,ये आपको यहाँ सजेस्ट दिया जाएगा पूरा जो भी है आपको परसेंटे में पूरा जो उनका पूरा सब्जी आपको अच्छा रेट में दिया जाएगा कि आप कस्टमर को दे सके अच्छा है आपको अच्छा दे सकें कि जो आपका दूकान भी चले हमारा भी चले आपको अच्छा रेट में सब कोई सब्जी आपको दे देंगे पूरा,S4258897500332353,jeː ˌaːpkˌoː jˈʌhã səɟˈeːsʈ dˈɪjaː ɟaːˈeːɡaː pˈuːɾaː ɟˈoː bʰˈi hɛː ˌaːpkˌoː pˌəɾsˈẽːʈeː mẽː pˈuːɾaː ɟˈoː ˌʊnkˌaː pˈuːɾaː sˈʌbɟi ˌaːpkˌoː ˈʌcʰcʰaː ɾˈeːʈ mẽː dˈɪjaː ɟaːˈeːɡaː kˈɪ ˌaːp kˈʌsʈəmˌəɾ koː dˈeː sˈʌkeː ˈʌcʰcʰaː hɛː ˌaːpkˌoː ˈʌcʰcʰaː dˈeː sˈʌkẽː kˈɪ ɟˈoː ˌaːpkˌaː duːkˈaːn bʰˈi cˈʌleː həmˌaːɾaː bʰˈi cˈʌleː ˌaːpkˌoː ˈʌcʰcʰaː ɾˈeːʈ mẽː sˈʌb kˈoːi sˈʌbɟi ˌaːpkˌoː dˈeː dˈẽːɡeː pˈuːɾaː
