wav,text,speaker,phonemes
wavs/000000.wav,माँ को काल करो,S4257844100300611,mˈã koː kˈaːl kˈʌɾoː
wavs/000001.wav,निवेश प्रस्तावों के साथ विदेशी निवेशकों के लिए ओड़ीसा सबसे पसंदीदा गंतव्य के रूप में उभरा है,S4257844100300611,nɪʋˈeːʃ pɾəstˈaːʋõ keː sˈaːtʰ ʋɪdˈeːʃi nɪʋˈeːʃkˌõ keː lˈɪeː oːr.ˈiːsaː sˈʌbsˌeː pˌəsndˈiːdaː ɡəntˈʌʋjə keː ɾˈuːp mẽː ˈʊbʰɾˌaː hɛː
wavs/000002.wav,एलेक्सा क्या मेरे पास कोई नया ई मेल आई डी है,S4257844100300611,eːlˈeːksaː kːjaː mˌeːɾeː pˈaːs kˈoːi nˈʌjaː ˈi mˈeːl ˈaːi ɖˈi hɛː
wavs/000003.wav,मेरे उत्पाद के अर्डर हर्शीज़ मलाईदार दूध बार को एक टुकड़ा हेजल ब्रेड नायक से बदलें,S4257844100300611,mˌeːɾeː ʊtpˈaːd keː ˈʌɾɖəɾ hərʃˈiːz mˌəlaːidˈaːɾ dˈuːdʰ bˈaːɾ koː ˈeːk ʈˈʊkr.ˌaː hˈeːɟəl bɾˈeːɖ nˈaːjək seː bˈʌdlˌẽː
wavs/000004.wav,मेरी खरीददारी की सूची से हल्दीराम सोन पापड़ सोलफ्लावर तेल पोटपूरी और बाक्सिन रोब्बिंस चाकलेट आइस क्रीम हटा दें,S4257844100300611,mˌeːɾi kʰˌəɾiddˈaːɾi ki sˈuːci seː hˌəldiɾˈaːm sˈoːn pˈaːpər. sˌoːlpʰlˈaːʋəɾ tˈeːl pˌoːʈpˈuːɾi ɔːɾ bˈaːksɪn ɾˈoːbbĩs cˌaːklˈeːʈ ˈaːɪs kɾˈiːm hˈʌʈaː dˈẽː
wavs/000005.wav,नमस्ते,S4257844100300611,nəmˈʌsteː
wavs/000006.wav,ज़मीन चाहिए घर बनाने के लिए,S4257844100300611,zəmˈiːn cˈaːhɪˌeː ɡʰˈʌɾ bənˈaːneː keː lˈɪeː
wavs/000007.wav,हाँ मैं प्लाटिंग का काम करता हूँ ज़मीन आपको मिल जाएगी यह बताइए कि लखनऊ में ज़मीन आप कहाँ पर लेंगे,S4257844100300611,hˈã mɛ̃ plaːʈˈĩɡ kaː kˈaːm kˈʌɾtˌaː hũ zəmˈiːn ˌaːpkˌoː mˈɪl ɟaːˈeːɡi jˌəh bətˈaːɪˌeː kˈɪ lˈʌkʰnˈəu mẽː zəmˈiːn ˌaːp kˈʌhã pˈʌɾ lˈẽːɡeː
wavs/000008.wav,कहाँ पर आपको समझ में आ रहा है कहाँ पर आप लेना चाहते हैं ज़मीन ज़मीन देखिए हमारे पास जानकीपुरम में भी है और मुंशी पुलिया में भी है दबग्गा में भी है और इंजीनेरिंग कॉलेज के पास भी है तो कहाँ,S4257844100300611,kˈʌhã pˈʌɾ ˌaːpkˌoː sˈʌməɟʰ mẽː ˈaː ɾˌəhaː hɛː kˈʌhã pˈʌɾ ˌaːp lˈeːnaː cˈaːhətˌeː hɛ̃ zəmˈiːn zəmˈiːn dˈeːkʰɪˌeː həmˌaːɾeː pˈaːs ɟˌaːnkˈiːpʊɾˌəm mẽː bʰˈi hɛː ɔːɾ mˈũʃi pˈʊlɪjˌaː mẽː bʰˈi hɛː dəbˈʌɡːaː mẽː bʰˈi hɛː ɔːɾ ˌĩɟineːɾˈĩɡ kɔlˈeːɟ keː pˈaːs bʰˈi hɛː tˈoː kˈʌhã
wavs/000009.wav,जान जानकीपुरम में कितने बाई कितने की देखिए हमारे पास सौ गज़ का प्लाट भी है दो सौ गज़ का भी है पाँच सौ गज़ का भी है एक हज़ार गज़ का भी प्लाट है और सब प्लाटों का अलग अलग रेट है तो कितने गज़ का आपको प्लाट चाहिए उसमें,S4257844100300611,ɟˈaːn ɟˌaːnkˈiːpʊɾˌəm mẽː kˈɪtnˌeː bˈaːi kˈɪtnˌeː ki dˈeːkʰɪˌeː həmˌaːɾeː pˈaːs sˈɔː ɡˈʌz kaː plˈaːʈ bʰˈi hɛː dˈoː sˈɔː ɡˈʌz kaː bʰˈi hɛː pˈãnc sˈɔː ɡˈʌz kaː bʰˈi hɛː ˈeːk həzˈaːɾ ɡˈʌz kaː bʰˈi plˈaːʈ hɛː ɔːɾ sˈʌb plˈaːʈõ kaː ˈʌləɡ ˈʌləɡ ɾˈeːʈ hɛː tˈoː kˈɪtnˌeː ɡˈʌz kaː ˌaːpkˌoː plˈaːʈ cˈaːhɪˌeː ˈʊsmˌẽː
wavs/000010.wav,देखिए आपको लग जाएगा स्क्वायर फीट वैसे तो फ़िलहल जो वह स रेट चल रहा है वह पाँच हज़ार रुपये स्क्वायर फिट का रेट चल रहा है,S4257844100300611,dˈeːkʰɪˌeː ˌaːpkˌoː lˈʌɡ ɟaːˈeːɡaː skʋˈaːjəɾ pʰˈiːʈ ʋˈɛːseː tˈoː fˈɪləhˌəl ɟˈoː ʋˌəh sˈə ɾˈeːʈ cˈʌl ɾˌəhaː hɛː ʋˌəh pˈãnc həzˈaːɾ ɾˈʊpjˌeː skʋˈaːjəɾ pʰˈɪʈ kaː ɾˈeːʈ cˈʌl ɾˌəhaː hɛː
wavs/000011.wav,लेकिन अगर आप क्वांटिटी में लेंगे ज़मीन थोड़ी बड़ी लेंगे तो हम उसको आपको साढ़े चार हज़ार स्क्वायर फीट लगा देंगे अब आप अपनी रिक्वायरमेंट बताइए अब अपना बताइए कि आपको कितनी बड़ी ज़मीन चाहिए घर बनवाएँगे कि आप,S4257844100300611,lˈeːkɪn ˌʌɡəɾ ˌaːp kʋˈãʈɪʈˌi mẽː lˈẽːɡeː zəmˈiːn tʰˈoːr.i bˈʌr.i lˈẽːɡeː tˈoː hˌəm ˈʊskˌoː ˌaːpkˌoː sˈaːr.heː cˈaːɾ həzˈaːɾ skʋˈaːjəɾ pʰˈiːʈ lˈʌɡaː dˈẽːɡeː ˈʌb ˌaːp ˈʌpnˌi ɾˌɪkʋaːjˌəɾmˈẽːʈ bətˈaːɪˌeː ˈʌb ˈʌpnˌaː bətˈaːɪˌeː kˈɪ ˌaːpkˌoː kˈɪtnˌi bˈʌr.i zəmˈiːn cˈaːhɪˌeː ɡʰˈʌɾ bˌənʋaːˈẽːɡeː kˈɪ ˌaːp
wavs/000012.wav,जी घर,S4257844100300611,ɟˈi ɡʰˈʌɾ
