wav,text,speaker,phonemes
wavs/000000.wav,मैं तुमसे कुछ बात करना चाहती थी मैं नहीं चाहती की तुम दिए गए कार्यों में जल्दबाज़ी करो क्योंकि तुम घटिया काम जमा कर रही हो क्या तुम आश्वस्त हो कि यही तुम्हारा सर्वश्रेष्ठ है,S4259199200366747,mɛ̃ tˈʊmsˌeː kˈʊcʰ bˈaːt kˈʌɾnˌaː cˈaːhətˌi tʰi mɛ̃ nˈʌhĩ cˈaːhətˌi ki tˌʊm dˈɪeː ɡˈʌeː kˈaːrjõ mẽː ɟˌəldəbˈaːzi kˈʌɾoː kːjˈõkɪ tˌʊm ɡʰˈʌʈɪjˌaː kˈaːm ɟˈʌmaː kˈʌɾ ɾˌəhi hoː kːjaː tˌʊm ˈaːʃʋəst hoː kˈɪ jˈʌhi tʊmhˌaːɾaː sˌərʋəʃɾˈeːʂʈʰ hɛː
wavs/000001.wav,असहमत,S4259199200366747,ˈʌsəhˌəmət
wavs/000002.wav,वह विलियम रिन रिनोल्ड डीयर और सारा येट्स डीयर के तीसरे पुत्र थे,S4259199200366747,ʋˌəh ʋˈɪlɪjˌəm ɾˈɪn ɾɪnˈoːlɖ ɖˈiːjəɾ ɔːɾ sˈaːɾaː jˈeːʈs ɖˈiːjəɾ keː tˈiːsɾˌeː pˈʊtɾə tʰeː
wavs/000003.wav,जी आपको अनुभव पत्र पैंतालीस दिनों के बाद मिलेगा जब आपका एफ एन एफ हो जाएगा तब,S4259199200366747,ɟˈi ˌaːpkˌoː ˈʌnʊbʰˌəʋ pˈʌtɾə pˌɛ̃taːlˈiːs dˈɪnõ keː bˈaːd mɪlˈeːɡaː ɟˈʌb ˌaːpkˌaː ˈeːpʰ ˈeːn ˈeːpʰ hoː ɟaːˈeːɡaː tˈʌb
wavs/000004.wav,नमस्ते जी,S4259199200366747,nəmˈʌsteː ɟˈi
wavs/000005.wav,बोलिए कौन,S4259199200366747,bˈoːlɪˌeː kˈɔːn
wavs/000006.wav,क्या चाहिये,S4259199200366747,kːjaː cˈaːhɪjˌeː
wavs/000007.wav,फूल कौन कौन फूल चाहिये,S4259199200366747,pʰˈuːl kˈɔːn kˈɔːn pʰˈuːl cˈaːhɪjˌeː
wavs/000008.wav,लाल कलर ठीक है लाल कलर तो नहीं है मंगाएंगे उसका रेट बहुत ज़्यादा लगेगा,S4259199200366747,lˈaːl kˈʌləɾ ʈʰˈiːk hɛː lˈaːl kˈʌləɾ tˈoː nˈʌhĩ hɛː mˌəŋɡaːˈẽːɡeː ˌʊskˌaː ɾˈeːʈ bˈʌhʊt zjˈaːdaː ləɡˈeːɡaː
wavs/000009.wav,अरे वो बाहर से मंगाएंगे ना तो अपने पास रहेगा तो कम कर देते तो अपने पास है नहीं वो फूल बाहर से जब कुछ दूर से आएगा तो भाई उसका भाड़ा उड़ा तो जुड़ेगा ना,S4259199200366747,ˈʌɾeː ʋoː bˈaːhəɾ seː mˌəŋɡaːˈẽːɡeː nˈaː tˈoː ˈʌpnˌeː pˈaːs ɾəhˈeːɡaː tˈoː kˈʌm kˈʌɾ dˈeːteː tˈoː ˈʌpnˌeː pˈaːs hɛː nˈʌhĩ ʋoː pʰˈuːl bˈaːhəɾ seː ɟˈʌb kˈʊcʰ dˈuːɾ seː aːˈeːɡaː tˈoː bʰˈaːi ˌʊskˌaː bʰˈaːr.aː ˈʊr.aː tˈoː ɟʊr.ˈeːɡaː nˈaː
