wav,text,speaker,phonemes
wavs/000000.wav,जाओ,S4259161200398412,ɟˈaːoː
wavs/000001.wav,तैराकी करने से मनुष्य,S4259161200398412,tɛːɾˈaːki kˈʌɾnˌeː seː mənˈʊʂjə
wavs/000002.wav,हमेशा स्वस्थ रहता है और उसके जो है,S4259161200398412,həmˈeːʃaː sʋˈʌstʰ ɾˈʌhətˌaː hɛː ɔːɾ ˌʊskˌeː ɟˈoː hɛː
wavs/000003.wav,हाथ पैर,S4259161200398412,hˈaːtʰ pˈɛːɾ
wavs/000004.wav,मैं जान आती है उसका जो है सांस,S4259161200398412,mɛ̃ ɟˈaːn ˈaːti hɛː ˌʊskˌaː ɟˈoː hɛː sˈãs
wavs/000005.wav,बढ़ियाँ से ले पाता है साँस रोकने से थोड़ा सा शरीर में इम्प्रूवमेंट होता है और जो है,S4259161200398412,bˈʌr.hɪjˌã seː lˈeː pˈaːtaː hɛː sˈãns ɾˈoːknˌeː seː tʰˈoːr.aː sˈaː ʃəɾˈiːɾ mẽː ˌɪmpɾuːʋmˈẽːʈ hˈoːtaː hɛː ɔːɾ ɟˈoː hɛː
wavs/000006.wav,तैराकी से पूरा शरीर स्वस्थ हो जाता है हम लोग जब तैराकी करते हैं तो जो है हाथ पैर शरीर पूरी बॉडी जो है,S4259161200398412,tɛːɾˈaːki seː pˈuːɾaː ʃəɾˈiːɾ sʋˈʌstʰ hoː ɟˈaːtaː hɛː hˌəm lˈoːɡ ɟˈʌb tɛːɾˈaːki kˈʌɾtˌeː hɛ̃ tˈoː ɟˈoː hɛː hˈaːtʰ pˈɛːɾ ʃəɾˈiːɾ pˈuːɾi bˈɔɖi ɟˈoː hɛː
wavs/000007.wav,काम करती है इससे शरीर की सारी नसें सारा फंक्शन बढ़ियाँ काम करता है,S4259161200398412,kˈaːm kˈʌɾtˌi hɛː ˈɪssˌeː ʃəɾˈiːɾ ki sˈaːɾi nˈʌsẽː sˈaːɾaː pʰˈʌŋkʃən bˈʌr.hɪjˌã kˈaːm kˈʌɾtˌaː hɛː
wavs/000008.wav,उससे जो है तैराकी करने से हर कोई व्यक्ति जो है स्वस्थ रहता है स्वस्थ रहने के लिए तैराकी बहुत ही आवश्यक है तैराकी एक ऐसी,S4259161200398412,ˈʊssˌeː ɟˈoː hɛː tɛːɾˈaːki kˈʌɾnˌeː seː hˈʌɾ kˈoːi ʋjˈʌktɪ ɟˈoː hɛː sʋˈʌstʰ ɾˈʌhətˌaː hɛː sʋˈʌstʰ ɾˈʌhənˌeː keː lˈɪeː tɛːɾˈaːki bˈʌhʊt hˈi aːʋˈʌʃjək hɛː tɛːɾˈaːki ˈeːk ˈɛːsi
wavs/000009.wav,व्यवस्था है मनुष्य के जीवन की कि जो अगर तैराकी करेगा वह तैराकी करने से उसके शरीर के सारे पार्ट्स सारे जो हैं,S4259161200398412,ʋjəʋˈʌstʰaː hɛː mənˈʊʂjə keː ɟˈiːʋən ki kˈɪ ɟˈoː ˌʌɡəɾ tɛːɾˈaːki kəɾˈeːɡaː ʋˌəh tɛːɾˈaːki kˈʌɾnˌeː seː ˌʊskˌeː ʃəɾˈiːɾ keː sˈaːɾeː pˈaːɾʈs sˈaːɾeː ɟˈoː hɛ̃
wavs/000010.wav,पार्ट्स सही रहेंगे हाथ पैर शरीर गर्दन सब कुछ जो है हिलना डुलना सही रहता है शरीर का रक्त संचालन बढ़ जाता है सांस लेने की क्षमता और सांस रोकने की क्षमता भी बढ़ जाती है इससे जो है शरीर बहुत ही स्वस्थ रहता है तैराकी करने से तैराकी हर इंसान को करनी चाहिये,S4259161200398412,pˈaːɾʈs sˈʌhi ɾəhˈẽːɡeː hˈaːtʰ pˈɛːɾ ʃəɾˈiːɾ ɡˈʌɾdən sˈʌb kˈʊcʰ ɟˈoː hɛː hˈɪlnˌaː ɖˈʊlnˌaː sˈʌhi ɾˈʌhətˌaː hɛː ʃəɾˈiːɾ kaː ɾˈʌkt səɲcˈaːlən bˈʌr.h ɟˈaːtaː hɛː sˈãs lˈeːneː ki kʃˈʌmtˌaː ɔːɾ sˈãs ɾˈoːknˌeː ki kʃˈʌmtˌaː bʰˈi bˈʌr.h ɟˈaːti hɛː ˈɪssˌeː ɟˈoː hɛː ʃəɾˈiːɾ bˈʌhʊt hˈi sʋˈʌstʰ ɾˈʌhətˌaː hɛː tɛːɾˈaːki kˈʌɾnˌeː seː tɛːɾˈaːki hˈʌɾ ĩsˈaːn koː kˈʌɾnˌi cˈaːhɪjˌeː
wavs/000011.wav,तैराकी करने से जो है बच्चा से लेके जवान बूढ़े व्यक्ति तक को तैराकी करनी हो ज़रूरी होती है इसलिए कि तैराकी करने से आपके सारे जो हैं,S4259161200398412,tɛːɾˈaːki kˈʌɾnˌeː seː ɟˈoː hɛː bˈʌcːaː seː lˈeːkeː ɟəʋˈaːn bˈuːr.heː ʋjˈʌktɪ tˌək koː tɛːɾˈaːki kˈʌɾnˌi hoː zəɾˈuːɾi hˈoːti hɛː ˈɪslˌɪeː kˈɪ tɛːɾˈaːki kˈʌɾnˌeː seː ˌaːpkˌeː sˈaːɾeː ɟˈoː hɛ̃
wavs/000012.wav,शरीर के अंग काम करते हैं बढ़ियाँ से और,S4259161200398412,ʃəɾˈiːɾ keː ˈʌŋɡ kˈaːm kˈʌɾtˌeː hɛ̃ bˈʌr.hɪjˌã seː ɔːɾ
