wav,text,speaker,phonemes
wavs/000000.wav,सात तीन तीन दो आठ नौ आठ चार नौ तीन पाँच मोबाइल नंबर वाले लाभार्थी नाम मुरली जसावत के लिए टीका प्रमाण पत्र डाउनलोड करने के लिए ओ टी पी सात एक पाँच चार नौ तीन का उपयोग करें,S4258681700343822,sˈaːt tˈiːn tˈiːn dˈoː ˈaːʈʰ nˈɔː ˈaːʈʰ cˈaːɾ nˈɔː tˈiːn pˈãnc moːbˈaːɪl nˈʌmbəɾ ʋˈaːleː laːbʰˈaːɾtʰi nˈaːm mˈʊɾlˌi ɟəsˈaːʋət keː lˈɪeː ʈˈiːkaː pɾəmˈaːɳ pˈʌtɾə ɖˌaːʊnlˈoːɖ kˈʌɾnˌeː keː lˈɪeː ˈoː ʈˈi pˈi sˈaːt ˈeːk pˈãnc cˈaːɾ nˈɔː tˈiːn kaː ˌʊpjˈoːɡ kˈʌɾẽː
wavs/000001.wav,समय,S4258681700343822,sˈʌmˌɛj
wavs/000002.wav,जैसा कि हम आपको बताना चाहते हैं कि बाइक चलाते समय हमें बहुत सारी सावधानियों,S4258681700343822,ɟˈɛːsaː kˈɪ hˌəm ˌaːpkˌoː bətˈaːnaː cˈaːhətˌeː hɛ̃ kˈɪ bˈaːɪk cəlˈaːteː sˈʌmˌɛj hˈʌmẽː bˈʌhʊt sˈaːɾi sˌaːʋdʰˈaːnɪjˌõ
wavs/000003.wav,को देखना पड़ता है और बहुत सी चीज़ों को समझ के बाइक चलाना पड़ता है,S4258681700343822,koː dˈeːkʰnˌaː pˈʌr.tˌaː hɛː ɔːɾ bˈʌhʊt sˈi cˈiːzõ koː sˈʌməɟʰ keː bˈaːɪk cəlˈaːnaː pˈʌr.tˌaː hɛː
wavs/000004.wav,और चीज़ों को ध्यान रखते हुए भी और बाइक को बहुत ज़्यादा स्पीड में नहीं चलाना चाहिए और बहुत ज़्यादा धीरे भी नहीं चलाना चाहिए,S4258681700343822,ɔːɾ cˈiːzõ koː dʰjˈaːn ɾˈʌkʰtˌeː hˈʊeː bʰˈi ɔːɾ bˈaːɪk koː bˈʌhʊt zjˈaːdaː spˈiːɖ mẽː nˈʌhĩ cəlˈaːnaː cˈaːhɪˌeː ɔːɾ bˈʌhʊt zjˈaːdaː dʰˈiːɾeː bʰˈi nˈʌhĩ cəlˈaːnaː cˈaːhɪˌeː
wavs/000005.wav,एक लिमिट में ही चलाना चाहिए चाहे हम अकेले हों या हमारे साथ कोई और बैठा हो,S4258681700343822,ˈeːk lˈɪmɪʈ mẽː hˈi cəlˈaːnaː cˈaːhɪˌeː cˈaːheː hˌəm ʌkˈeːleː hˈõ jˈaː həmˌaːɾeː sˈaːtʰ kˈoːi ɔːɾ bˈɛːʈʰaː hoː
wavs/000006.wav,क्योंकि इस वक़्त में कुछ बताया नहीं जा सकता एक्सीडेंट वग़ैरह के बारे में कभी भी किसी भी,S4258681700343822,kːjˈõkɪ ˈɪs ʋˈʌqt mẽː kˈʊcʰ bətˈaːjaː nˈʌhĩ ɟˈaː sˈʌktˌaː ˈeːksiɖˌẽːʈ ʋəɣˈɛːɾəh keː bˈaːɾeː mẽː kˈʌbʰi bʰˈi kˈɪsi bʰˈi
wavs/000007.wav,तो और कुछ भी हो सकता है तो इन चीज़ों को ध्यान में रखते हुए हमें अपने हिसाब से ही बाइक चलाना चाहिए,S4258681700343822,tˈoː ɔːɾ kˈʊcʰ bʰˈi hoː sˈʌktˌaː hɛː tˈoː ˈɪn cˈiːzõ koː dʰjˈaːn mẽː ɾˈʌkʰtˌeː hˈʊeː hˈʌmẽː ˈʌpnˌeː hɪsˈaːb seː hˈi bˈaːɪk cəlˈaːnaː cˈaːhɪˌeː
wavs/000008.wav,और कभी जैसे बाइक हम चलाते भी हैं तो कुछ जो महत्वपूर्ण जो कागज़ात होते हैं कागज़ पत्र वो हमें हमारे साथ में रखने ही चाहिए,S4258681700343822,ɔːɾ kˈʌbʰi ɟˈɛːseː bˈaːɪk hˌəm cəlˈaːteː bʰˈi hɛ̃ tˈoː kˈʊcʰ ɟˈoː mˌəhətʋəpˈuːrɳə ɟˈoː kˌaːɡzˈaːt hˈoːteː hɛ̃ kˈaːɡəz pˈʌtɾə ʋoː hˈʌmẽː həmˌaːɾeː sˈaːtʰ mẽː ɾˈʌkʰnˌeː hˈi cˈaːhɪˌeː
wavs/000009.wav,हम नहीं जानते कि किस कागज़ पत्र की ज़रूरत कहाँ पड़ जाए इस लिए हमें,S4258681700343822,hˌəm nˈʌhĩ ɟˈaːntˌeː kˈɪ kˈɪs kˈaːɡəz pˈʌtɾə ki zəɾˈuːɾət kˈʌhã pˈʌr. ɟˈaːeː ˈɪs lˈɪeː hˈʌmẽː
wavs/000010.wav,जो महत्वपूर्ण कागज़ है वो अपने साथ में ही रखना चाहिए या फिर हो सके तो उन कागज़ों की मोबाइल में एक फ़ोटो खींच के रख लेना चाहिए कभी अगर हम कागज़ पत्र साथ में नहीं रख पाते हैं तो और अभी हाल ही में तो हमारे जो,S4258681700343822,ɟˈoː mˌəhətʋəpˈuːrɳə kˈaːɡəz hɛː ʋoː ˈʌpnˌeː sˈaːtʰ mẽː hˈi ɾˈʌkʰnˌaː cˈaːhɪˌeː jˈaː pʰˈɪɾ hoː sˈʌkeː tˈoː ˈʊn kˈaːɡzˌõ ki moːbˈaːɪl mẽː ˈeːk fˈoːʈoː kʰˈĩc keː ɾˈʌkʰ lˈeːnaː cˈaːhɪˌeː kˈʌbʰi ˌʌɡəɾ hˌəm kˈaːɡəz pˈʌtɾə sˈaːtʰ mẽː nˈʌhĩ ɾˈʌkʰ pˈaːteː hɛ̃ tˈoː ɔːɾ ˈʌbʰi hˈaːl hˈi mẽː tˈoː həmˌaːɾeː ɟˈoː
wavs/000011.wav,<unintelligible> नियम हैं वो और ही सक़्त हो गए है कि मतलब हम ओने शहर में भी अगर गाड़ी चला रहे हैं बाइक चला रहे हैं तो,S4258681700343822,(en)ˌʌnɪntˈɛlɪdʒəbəl(hi) nˈɪjəm hɛ̃ ʋoː ɔːɾ hˈi sˈʌqt hoː ɡˈʌeː hɛː kˈɪ mˈʌtəlˌəb hˌəm ˈoːneː ʃˈʌhəɾ mẽː bʰˈi ˌʌɡəɾ ɡˈaːr.i cˈʌlaː ɾˌəheː hɛ̃ bˈaːɪk cˈʌlaː ɾˌəheː hɛ̃ tˈoː
