wav,text,speaker,phonemes
wavs/000000.wav,नौ सात तीन चार तीन तीन नौ पाँच तीन एक छः मोबाइल नंबर वाले लाभार्थी नाम रवीना भानोद के लिए टीका प्रमाणपत्र डाउनलोड करने के लिए ओ टी पी चार सात नौ चार शून्य सात का उपयोग करें,S4259944600361754,nˈɔː sˈaːt tˈiːn cˈaːɾ tˈiːn tˈiːn nˈɔː pˈãnc tˈiːn ˈeːk cʰˈʌh moːbˈaːɪl nˈʌmbəɾ ʋˈaːleː laːbʰˈaːɾtʰi nˈaːm ɾəʋˈiːnaː bʰaːnˈoːd keː lˈɪeː ʈˈiːkaː pɾˌəmaːɳəpˈʌtɾə ɖˌaːʊnlˈoːɖ kˈʌɾnˌeː keː lˈɪeː ˈoː ʈˈi pˈi cˈaːɾ sˈaːt nˈɔː cˈaːɾ ʃˈuːnjə sˈaːt kaː ˌʊpjˈoːɡ kˈʌɾẽː
wavs/000001.wav,केंद्रीय विश्वविद्यालय संस्थान खोजें जो वास्तुकला में डिप्लोमा स्तर के कार्यक्रम प्रदान करते है और शैक्षणिक वर्ष दो हज़ार अट्ठारह दो हज़ार उन्नीस में ए आई सी टी ई द्वारा अनुमोदित हैं,S4259944600361754,kˈẽːdɾij ʋˌɪʃʋəʋɪdjˈaːlˌɛj sənstʰˈaːn kʰˈoːɟẽː ɟˈoː ʋˈaːstʊklaː mẽː ɖɪplˈoːmaː stˈʌɾ keː kˈaːrjəkɾˌəm pɾədˈaːn kˈʌɾtˌeː hɛː ɔːɾ ʃˈɛːkʃəɳˌɪk ʋˈʌrʂ dˈoː həzˈaːɾ ʌʈʰʈʰˈaːɾəh dˈoː həzˈaːɾ ʊnnˈiːs mẽː ˈeː ˈaːi sˈi ʈˈi ˈi dʋˈaːɾaː ˌʌnʊmˈoːdɪt hɛ̃
wavs/000002.wav,मान्यता प्राप्त निजी विश्वविद्यालय संस्थान खोजें जो इंजीनियरिंग और प्रौद्योगी में पी जी स्तर के कार्यक्रम प्रदान करते हैं और शैक्षणिक वर्ष दो हज़ार उन्नीस दो हज़ार बीस में ए आई सी टी ई द्वारा अनुमोदित हैं,S4259944600361754,mˈaːnjətˌaː pɾˈaːpt nˈɪɟi ʋˌɪʃʋəʋɪdjˈaːlˌɛj sənstʰˈaːn kʰˈoːɟẽː ɟˈoː ˌĩɟinˌɪjɾˈĩɡ ɔːɾ pɾˈɔːdjoːɡˌi mẽː pˈi ɟˈi stˈʌɾ keː kˈaːrjəkɾˌəm pɾədˈaːn kˈʌɾtˌeː hɛ̃ ɔːɾ ʃˈɛːkʃəɳˌɪk ʋˈʌrʂ dˈoː həzˈaːɾ ʊnnˈiːs dˈoː həzˈaːɾ bˈiːs mẽː ˈeː ˈaːi sˈi ʈˈi ˈi dʋˈaːɾaː ˌʌnʊmˈoːdɪt hɛ̃
wavs/000003.wav,बैतुल मध्य प्रदेश का एक ज़िला है यहाँ एतिहासिक तौर पर ताप्ती नदी है जो,S4259944600361754,bˈɛːtʊl mˈʌdʰjə pɾədˈeːʃ kaː ˈeːk zˈɪlaː hɛː jˈʌhã ˌeːtɪhˈaːsɪk tˈɔːɾ pˈʌɾ tˈaːpti nˈʌdi hɛː ɟˈoː
wavs/000004.wav,बैतुल के मुल्ताई तहसील से निकलती हुई खम्भात की खाड़ी में गिरती है,S4259944600361754,bˈɛːtʊl keː mʊltˈaːi tˌəhəsˈiːl seː nˈɪkəlti hˈʊi kʰəmbʰˈaːt ki kʰˈaːr.i mẽː ɡˈɪɾtˌi hɛː
wavs/000005.wav,और यह बैतुल बैतुल ज़िले में यह प्राचीन प्राचीन काल में जो अकबर के नौ रत्न थे उसमें एक,S4259944600361754,ɔːɾ jˌəh bˈɛːtʊl bˈɛːtʊl zˈɪleː mẽː jˌəh pɾaːcˈiːn pɾaːcˈiːn kˈaːl mẽː ɟˈoː ˈʌkəbˌəɾ keː nˈɔː ɾˈʌtnə tʰeː ˈʊsmˌẽː ˈeːk
wavs/000006.wav,एक था टोडरमल जिसके द्वारा अखंड भारत अखंड भारत का केंद्र बिन्दु यहाँ बैतुल का बरसानी,S4259944600361754,ˈeːk tʰaː ʈˈoːɖəɾˌəməl ɟˈɪskˌeː dʋˈaːɾaː ʌkʰˈʌɳɖ bʰˈaːɾət ʌkʰˈʌɳɖ bʰˈaːɾət kaː kˈẽːdɾə bˈɪndʊ jˈʌhã bˈɛːtʊl kaː bˌəɾsˈaːni
wavs/000007.wav,बताया गया है और यहाँ पर प्रसिद्ध तौर पर जैन तीर्थ स्थल मुक्तागिरी है,S4259944600361754,bətˈaːjaː ɡˈʌjaː hɛː ɔːɾ jˈʌhã pˈʌɾ pɾəsˈɪdʰː tˈɔːɾ pˈʌɾ ɟˈɛːn tˈiːɾtʰ stʰˈʌl mʊktˈaːɡɪɾˌi hɛː
wavs/000008.wav,यहाँ बालाजी घूमने के लिए बालाजीपुरम है जो जिसको भारत का पाँचवा पाँचवा,S4259944600361754,jˈʌhã baːlˈaːɟi ɡʰˈuːmnˌeː keː lˈɪeː bˌaːlaːɟˈiːpʊɾˌəm hɛː ɟˈoː ɟˈɪskˌoː bʰˈaːɾət kaː pˈãncəʋˌaː pˈãncəʋˌaː
wavs/000009.wav,स्तम्भ पाँचवा तीर्थ इस्थल स्तम्भ बोलते हैं और यहाँ बैतुल में चिचुलिक चिचोली के पास में एक,S4259944600361754,stˈʌmbʰ pˈãncəʋˌaː tˈiːɾtʰ ˈɪstʰəl stˈʌmbʰ bˈoːltˌeː hɛ̃ ɔːɾ jˈʌhã bˈɛːtʊl mẽː cˈɪcʊlˌɪk cɪcˈoːli keː pˈaːs mẽː ˈeːk
