wav,text,speaker,phonemes
wavs/000000.wav,केवल शास्त्रीय संगीत बजाएं,S4259569100343205,kˈeːʋəl ʃˈaːstɾij səŋɡˈiːt bəɟˈaːẽː
wavs/000001.wav,क्या मैं जियो मनी के माध्यम से टाटा कैपिटल फाइनेंशियल सर्विसेज़ पर अपने कार लोन का भुगतान कर सकता हूँ,S4259569100343205,kːjaː mɛ̃ ɟˈɪjoː mˈʌni keː mˈaːdʰjəm seː ʈˈaːʈaː kˈɛːpɪʈˌəl pʰˌaːɪnˈẽːʃɪjˌəl sˌərʋɪsˈeːz pˈʌɾ ˈʌpnˌeː kˈaːɾ lˈoːn kaː bʰˌʊɡtˈaːn kˈʌɾ sˈʌktˌaː hũ
wavs/000002.wav,पिन कोड सिक्स थ्री सेवन सेवन टू थ्री वाले क्षेत्र में कोई नज़दीकी मेडिकल स्टोर क्यों नहीं है,S4259569100343205,pˈɪn kˈoːɖ sˈɪks tʰɾˈi sˈeːʋən sˈeːʋən ʈˈuː tʰɾˈi ʋˈaːleː kʃˈeːtɾə mẽː kˈoːi nˌəzdˈiːki mˈeːɖɪkˌəl sʈˈoːɾ kːjˈõ nˈʌhĩ hɛː
wavs/000003.wav,रुको,S4259569100343205,ɾˈʊkoː
wavs/000004.wav,हर्शीज़ एक्सोटिक डार्क हॉट चॉकलेट ड्रिंक पाउडर मिक्स को पिछले ऑर्डर में बताई गई समान मात्रा के साथ फिर से ऑर्डर करें,S4259569100343205,hərʃˈiːz ˈeːksoːʈˌɪk ɖˈaːɾk hˈɔʈ cˌɔklˈeːʈ ɖɾˈĩk pˈaːʊɖˌəɾ mˈɪks koː pˈɪcʰlˌeː ˈɔɾɖəɾ mẽː bətˈaːi ɡˈʌi səmˈaːn mˈaːtɾaː keː sˈaːtʰ pʰˈɪɾ seː ˈɔɾɖəɾ kˈʌɾẽː
wavs/000005.wav,इस खंड में कम्पनी के प्रचार वाक्यों और वे ब्रांड को प्रचार करने के लिए क्यों काम करते हैं के बारे में जानकारी हो सकती हैं,S4259569100343205,ˈɪs kʰˈʌɳɖ mẽː kˈʌmpənˌi keː pɾəcˈaːɾ ʋˈaːkːjõ ɔːɾ ʋeː bɾˈãɖ koː pɾəcˈaːɾ kˈʌɾnˌeː keː lˈɪeː kːjˈõ kˈaːm kˈʌɾtˌeː hɛ̃ keː bˈaːɾeː mẽː ɟˌaːnkˈaːɾi hoː sˈʌktˌi hɛ̃
wavs/000006.wav,मुख्य खाद्य आइटम्स स्टेपल फूड आइटम्स में सबसे अधिक बिकने वाले सुझाव क्या हैं,S4259569100343205,mˈʊkʰjə kʰˈaːdjə ˌaːɪʈˈʌms sʈˈeːpəl pʰˈuːɖ ˌaːɪʈˈʌms mẽː sˈʌbsˌeː ˈʌdʰɪk bˈɪknˌeː ʋˈaːleː sʊɟʰˈaːʋ kːjaː hɛ̃
wavs/000007.wav,कल दोपहर टाइम्स स्क्वायर में विरोध किस बात को लेकर था,S4259569100343205,kˈʌl dˈoːpəhˌəɾ ʈaːˈɪms skʋˈaːjəɾ mẽː ʋɪɾˈoːdʰ kˈɪs bˈaːt koː lˈeːkəɾ tʰaː
wavs/000008.wav,हेलो हाँ,S4259569100343205,hˈeːloː hˈã
wavs/000009.wav,हाँ मैं गुलाटी इलेक्ट्रॉनिक से बात कर रही हूँ आप कहाँ से बात कर रहे हैं,S4259569100343205,hˈã mɛ̃ ɡʊlˈaːʈi ɪlˈeːkʈɾɔnˌɪk seː bˈaːt kˈʌɾ ɾˌəhi hũ ˌaːp kˈʌhã seː bˈaːt kˈʌɾ ɾˌəheː hɛ̃
