wav,text,speaker,phonemes
wavs/000000.wav,शून्य,S4258704000330090,ʃˈuːnjə
wavs/000001.wav,पालन,S4258704000330090,pˈaːlən
wavs/000002.wav,रुको,S4258704000330090,ɾˈʊkoː
wavs/000003.wav,राशि तीन हज़ार दर्ज करें और टॉप अप करने के लिए आगे बढ़ें,S4258704000330090,ɾˈaːʃɪ tˈiːn həzˈaːɾ dˈʌɾɟ kˈʌɾẽː ɔːɾ ʈˈɔp ˈʌp kˈʌɾnˌeː keː lˈɪeː ˈaːɡeː bˈʌr.hẽː
wavs/000004.wav,ऊपर,S4258704000330090,ˈupəɾ
wavs/000005.wav,बिल्ली,S4258704000330090,bˈɪlli
wavs/000006.wav,ऐप्पी फिज एप्पल जूस हिमालयन स्पार्कलिंग वाटर और क्लासिक वुडेन बेम्बू चॉपस्टिक की मात्रा बदलें क्योंकि उनकी वर्तमान मात्रा भंडार में नहीं है,S4258704000330090,ˈɛːpːi pʰˈɪɟ ˈeːpːəl ɟˈuːs hɪmˈaːləjˌən spˈaːɾkəlˌĩɡ ʋˈaːʈəɾ ɔːɾ klˈaːsɪk ʋʊɖˈeːn bˈeːmbuː cɔpˈʌsʈɪk ki mˈaːtɾaː bˈʌdlˌẽː kːjˈõkɪ ˌʊnkˌi ʋˌəɾtəmˈaːn mˈaːtɾaː bʰəɳɖˈaːɾ mẽː nˈʌhĩ hɛː
wavs/000007.wav,वर्तमान में भद्रक ज़िले में कोई भी टीकाकरण केंद्र उपलब्ध नहीं है,S4258704000330090,ʋˌəɾtəmˈaːn mẽː bʰˈʌdɾək zˈɪleː mẽː kˈoːi bʰˈi ʈikˈaːkəɾˌəɳ kˈẽːdɾə ˌʊpəlˈʌbdʰ nˈʌhĩ hɛː
wavs/000008.wav,आठ,S4258704000330090,ˈaːʈʰ
wavs/000009.wav,सीखो,S4258704000330090,sˈiːkʰoː
wavs/000010.wav,समय,S4258704000330090,sˈʌmˌɛj
wavs/000011.wav,पटकथा लेखक जावेद अख़्तर और हनी ईरानी के घर मुम्बई में जन्मे वे हिंदी फ़िल्म उद्योग के प्रभाव में बड़े हुए,S4258704000330090,pˈʌʈəktʰaː lˈeːkʰək ɟaːʋˈeːd ˈʌxtəɾ ɔːɾ hˈʌni iɾˈaːni keː ɡʰˈʌɾ mˈʊmbəˌi mẽː ɟˈʌnmeː ʋeː hˈĩdi fˈɪlmə ʊdjˈoːɡ keː pɾəbʰˈaːʋ mẽː bˈʌr.eː hˈʊeː
wavs/000012.wav,हाँ,S4258704000330090,hˈã
wavs/000013.wav,आपके ई पी एफ ओ पंजीकृत मोबाइल नम्बर के लिए लॉगिन ओ टी पी आठ नौ सात छः छः शून्य चार नौ छः छः सात है,S4258704000330090,ˌaːpkˌeː ˈi pˈi ˈeːpʰ ˈoː pəɲɟˈiːkɾɪt moːbˈaːɪl nˈʌmbəɾ keː lˈɪeː lˈɔɡɪn ˈoː ʈˈi pˈi ˈaːʈʰ nˈɔː sˈaːt cʰˈʌh cʰˈʌh ʃˈuːnjə cˈaːɾ nˈɔː cʰˈʌh cʰˈʌh sˈaːt hɛː
wavs/000014.wav,फरवरी और जुलाई के मेरे बिजली बिल के लिए स्वतः भुगतान अक्षम करें,S4258704000330090,pʰˈʌɾəʋɾi ɔːɾ ɟʊlˈaːi keː mˌeːɾeː bˈɪɟlˌi bˈɪl keː lˈɪeː sʋˈʌtəh bʰˌʊɡtˈaːn ˈʌkʃəm kˈʌɾẽː
wavs/000015.wav,तीन,S4258704000330090,tˈiːn
wavs/000016.wav,क्या आप मेरे खरीदारी कार्ट से ओडोनिल बाथरूम एयर फ्रेशनर और फ्रैंक एयर फ्रेशनर हटा सकते हैं इसके अलावा कृपया तीन बॉटल वीकफील्ड पीने वाला चॉकलेट पाउडर हटा दें,S4258704000330090,kːjaː ˌaːp mˌeːɾeː kʰˌəɾidˈaːɾi kˈaːɾʈ seː oːɖˈoːnɪl bˌaːtʰɾˈuːm ˈeːjəɾ pʰɾˈeːʃənˌəɾ ɔːɾ pʰɾˈɛ̃k ˈeːjəɾ pʰɾˈeːʃənˌəɾ hˈʌʈaː sˈʌktˌeː hɛ̃ ˈɪskˌeː ʌlˈaːʋaː kɾˈɪpjˌaː tˈiːn bˈɔʈəl ʋˌiːkpʰˈiːlɖ pˈiːneː ʋˈaːlaː cˌɔklˈeːʈ pˈaːʊɖˌəɾ hˈʌʈaː dˈẽː
wavs/000017.wav,क्या आप ओ टी पी या एम पिन का उपयोग करके फोन नम्बर आठ एक दो तीन दो पाँच आठ चार आठ नौ नौ के लिए अपना टीका पंजीकरण जारी रखना चाहते हैं,S4258704000330090,kːjaː ˌaːp ˈoː ʈˈi pˈi jˈaː ˈeːm pˈɪn kaː ˌʊpjˈoːɡ kˈʌɾkˌeː pʰˈoːn nˈʌmbəɾ ˈaːʈʰ ˈeːk dˈoː tˈiːn dˈoː pˈãnc ˈaːʈʰ cˈaːɾ ˈaːʈʰ nˈɔː nˈɔː keː lˈɪeː ˈʌpnˌaː ʈˈiːkaː pəɲɟˈiːkəɾˌəɳ ɟˈaːɾi ɾˈʌkʰnˌaː cˈaːhətˌeː hɛ̃
wavs/000018.wav,यदि मैं अपनी दोपहिया वाहन का बीमा पॉलिसी मध्यावधि में रद्द कर दूँ तो क्या मुझे रिफ़ंड मिलेगा,S4258704000330090,jˌədɪ mɛ̃ ˈʌpnˌi dˈoːphˌɪjaː ʋˈaːhən kaː bˈiːmaː pˈɔlɪsˌi mədʰjˈaːʋdʰˌɪ mẽː ɾˈʌdː kˈʌɾ dˈũ tˈoː kːjaː mˌʊɟʰeː ɾɪfˈʌɳɖ mɪlˈeːɡaː
wavs/000019.wav,मिल्की मिस्ट के सभी उत्पाद दिखाएँ जो तुरंत डिलीवरी के लिए उपलब्ध हैं,S4258704000330090,mˈɪlki mˈɪsʈ keː sˈʌbʰi ʊtpˈaːd dɪkʰˈaːj ɟˈoː tʊɾˈʌnt ɖɪlˈiːʋɾˌi keː lˈɪeː ˌʊpəlˈʌbdʰ hɛ̃
wavs/000020.wav,पिछले चौबीस घंटे के लिए मेरा लेन देन इतिहास खोलें और सम्पर्क भक्ति हटवाल को म्यूट करें,S4258704000330090,pˈɪcʰlˌeː cɔːbˈiːs ɡʰˈʌɳʈeː keː lˈɪeː mˌeːɾaː lˈeːn dˈeːn ˌɪtɪhˈaːs kʰˈoːlẽː ɔːɾ səmpˈʌɾk bʰˈʌktɪ hˌəʈʋˈaːl koː mjˈuːʈ kˈʌɾẽː
wavs/000021.wav,क्या राज्य तेलंगाना में कोई टीकाकरण केंद्र है,S4258704000330090,kːjaː ɾˈaːɟjə tˌeːlŋɡˈaːnaː mẽː kˈoːi ʈikˈaːkəɾˌəɳ kˈẽːdɾə hɛː
