wav,text,speaker,phonemes
wavs/000000.wav,हेलो,S4259017200397360,hˈeːloː
wavs/000001.wav,जी मैडम बोलिए,S4259017200397360,ɟˈi mˈɛːɖəm bˈoːlɪˌeː
wavs/000002.wav,मिल जाएगी मैडम कहाँ जाना है,S4259017200397360,mˈɪl ɟaːˈeːɡi mˈɛːɖəm kˈʌhã ɟˈaːnaː hɛː
wavs/000003.wav,अच्छा मैम कितने दिन के लिए जाना है,S4259017200397360,ˈʌcʰcʰaː mˈɛːm kˈɪtnˌeː dˈɪn keː lˈɪeː ɟˈaːnaː hɛː
wavs/000004.wav,ठीक है मैडम बिल्कुल मिल जाएगी कब चहिए आपको,S4259017200397360,ʈʰˈiːk hɛː mˈɛːɖəm bˈɪlkʊl mˈɪl ɟaːˈeːɡi kˈʌb cˈʌhɪˌeː ˌaːpkˌoː
wavs/000005.wav,मॉर्निंग में साथ बजे,S4259017200397360,mɔrnˈĩɡ mẽː sˈaːtʰ bˈʌɟeː
wavs/000006.wav,परसों के दिन,S4259017200397360,pˈʌɾsˌõ keː dˈɪn
wavs/000007.wav,तो मैडम आपको बड़ी गाड़ी चाहिए मतलब,S4259017200397360,tˈoː mˈɛːɖəm ˌaːpkˌoː bˈʌr.i ɡˈaːr.i cˈaːhɪˌeː mˈʌtəlˌəb
wavs/000008.wav,तो बोलेरो चल जाएगी,S4259017200397360,tˈoː boːlˈeːɾoː cˈʌl ɟaːˈeːɡi
wavs/000009.wav,या टबेरा तूफान टाइप की ऐसी कुछ चाहिए,S4259017200397360,jˈaː ʈəbˈeːɾaː tuːpʰˈaːn ʈˈaːɪp ki ˈɛːsi kˈʊcʰ cˈaːhɪˌeː
wavs/000010.wav,आपको कुछ इस्पेसल गाड़ी चाहिए होगी तो वो भी मिल जाएगी हमारे पास हमारे पास बहुत गाड़ियाँ हैं,S4259017200397360,ˌaːpkˌoː kˈʊcʰ ɪspˈeːsəl ɡˈaːr.i cˈaːhɪˌeː hˈoːɡi tˈoː ʋoː bʰˈi mˈɪl ɟaːˈeːɡi həmˌaːɾeː pˈaːs həmˌaːɾeː pˈaːs bˈʌhʊt ɡˈaːr.ɪjˌã hɛ̃
wavs/000011.wav,अरे मैम बता रहा आप वो एक जो फै़मिली वैन आती है न वो लो जाइए सबसे बेस्ट गाड़ी तेरह लोग बैठ सकते है एक सीट पर एक जन,S4259017200397360,ˈʌɾeː mˈɛːm bˈʌtaː ɾˌəhaː ˌaːp ʋoː ˈeːk ɟˈoː pʰˈə ʰχˈɛː nˈʊktˌaː mˈə ʰχˈɪ lˈə ʰχˈiː ʋˈɛːn ˈaːti hɛː nˈə ʋoː lˈoː ɟˈaːɪˌeː sˈʌbsˌeː bˈeːsʈ ɡˈaːr.i tˈeːɾəh lˈoːɡ bˈɛːʈʰ sˈʌktˌeː hɛː ˈeːk sˈiːʈ pˈʌɾ ˈeːk ɟˈʌn
wavs/000012.wav,बस उसका थोड़ा सा किराया ज़्यादा है,S4259017200397360,bˈʌs ˌʊskˌaː tʰˈoːr.aː sˈaː kɪɾˈaːjaː zjˈaːdaː hɛː
