wav,text,speaker,phonemes
wavs/000000.wav,हेलो हम बाहर <unintelligible> हैं नमस्ते करते हैं आपको,S4258501600377831,hˈeːloː hˌəm bˈaːhəɾ (en)ˌʌnɪntˈɛlɪdʒəbəl(hi) hɛ̃ nəmˈʌsteː kˈʌɾtˌeː hɛ̃ ˌaːpkˌoː
wavs/000001.wav,हमको खेती के बारे में आप बताइए फसल सब आपके समस्तीपुर में क्या क्या होता है आप बताइए,S4258501600377831,hˈʌmkˌoː kʰˈeːti keː bˈaːɾeː mẽː ˌaːp bətˈaːɪˌeː pʰˈʌsəl sˈʌb ˌaːpkˌeː sˌəmstˈiːpʊɾ mẽː kːjaː kːjaː hˈoːtaː hɛː ˌaːp bətˈaːɪˌeː
wavs/000002.wav,ओ,S4258501600377831,ˈoː
wavs/000003.wav,अच्छा,S4258501600377831,ˈʌcʰcʰaː
wavs/000004.wav,अच्छा आभी जो सीजन हैं अभी क्या है अभी जो मान लीजिए अभी जो टाइम है अभी क्या क्या लगाए हुए हैं,S4258501600377831,ˈʌcʰcʰaː ˈaːbʰi ɟˈoː sˈiːɟən hɛ̃ ˈʌbʰi kːjaː hɛː ˈʌbʰi ɟˈoː mˈaːn lˈiːɟɪˌeː ˈʌbʰi ɟˈoː ʈˈaːɪm hɛː ˈʌbʰi kːjaː kːjaː ləɡˈaːeː hˈʊeː hɛ̃
wavs/000005.wav,अच्छा,S4258501600377831,ˈʌcʰcʰaː
wavs/000006.wav,ओ ये तो सब्जी में न आ गया जैसे अनाज में भी आता है न खेती के मतलब अनाज में भी आ गया मक्का गेहूँ इन सब में,S4258501600377831,ˈoː jeː tˈoː sˈʌbɟi mẽː nˈə ˈaː ɡˈʌjaː ɟˈɛːseː ʌnˈaːɟ mẽː bʰˈi ˈaːtaː hɛː nˈə kʰˈeːti keː mˈʌtəlˌəb ʌnˈaːɟ mẽː bʰˈi ˈaː ɡˈʌjaː mˈʌkːaː ɡˈeːhũ ˈɪn sˈʌb mˈẽː
wavs/000007.wav,आपके यहाँ हम आए हैं बाहर से डिस्टिक में आपके यहाँ समस्तीपुर जिला में तो रंग रंग के फसलों के बारे में बताइए,S4258501600377831,ˌaːpkˌeː jˈʌhã hˌəm ˈaːeː hɛ̃ bˈaːhəɾ seː ɖˈɪsʈɪk mẽː ˌaːpkˌeː jˈʌhã sˌəmstˈiːpʊɾ ɟˈɪlaː mẽː tˈoː ɾˈʌŋɡ ɾˈʌŋɡ keː pʰˈʌslˌõ keː bˈaːɾeː mẽː bətˈaːɪˌeː
wavs/000008.wav,तो,S4258501600377831,tˈoː
wavs/000009.wav,आपका आपके जिला ए प्रमुख फसल क्या है बताइए,S4258501600377831,ˌaːpkˌaː ˌaːpkˌeː ɟˈɪlaː ˈeː pɾˈʌmʊkʰ pʰˈʌsəl kːjaː hɛː bətˈaːɪˌeː
wavs/000010.wav,आपके जिला में प्रमुख फसल जैसे मुख्य फसल होता है जैसे अभी तम्बाकू का भी टाइम है लहसुन का भी टाइम है,S4258501600377831,ˌaːpkˌeː ɟˈɪlaː mẽː pɾˈʌmʊkʰ pʰˈʌsəl ɟˈɛːseː mˈʊkʰjə pʰˈʌsəl hˈoːtaː hɛː ɟˈɛːseː ˈʌbʰi təmbˈaːkuː kaː bʰˈi ʈˈaːɪm hɛː lˈʌhəsˌʊn kaː bʰˈi ʈˈaːɪm hɛː
wavs/000011.wav,ओ त आप लोग बरैदी एरिया है समझ गए ओ चलिए,S4258501600377831,ˈoː tˈə ˌaːp lˈoːɡ bəɾˈɛːdi ˈeːɾɪjˌaː hɛː sˈʌməɟʰ ɡˈʌeː ˈoː cˈʌlɪˌeː
wavs/000012.wav,आपके समस्तीपुर में मक्का का खेती ज्यादा सुने हैं,S4258501600377831,ˌaːpkˌeː sˌəmstˈiːpʊɾ mẽː mˈʌkːaː kaː kʰˈeːti ɟjˈaːdaː sˈʊneː hɛ̃
wavs/000013.wav,ओ चलिए ठीक ही हैं,S4258501600377831,ˈoː cˈʌlɪˌeː ʈʰˈiːk hˈi hɛ̃
wavs/000014.wav,और,S4258501600377831,ˈɔːɾ
wavs/000015.wav,ओ और आपके जिला में चावल उवल नहीं होता है यानि धान ऊन,S4258501600377831,ˈoː ɔːɾ ˌaːpkˌeː ɟˈɪlaː mẽː cˈaːʋəl ˈʊʋəl nˈʌhĩ hˈoːtaː hɛː jˈaːnɪ dʰˈaːn ˈun
wavs/000016.wav,ओ हँ हँ हँ हँ हँ,S4258501600377831,ˈoː hˈʌn hˈʌn hˈʌn hˈʌn hˈʌn
wavs/000017.wav,हाँ अभी गेहूँ का टाइम है,S4258501600377831,hˈã ˈʌbʰi ɡˈeːhũ kaː ʈˈaːɪm hɛː
wavs/000018.wav,ओ आपको पता है गेहूँ को पंजाबी में क्या कहता है कनक भी कहा जाता है,S4258501600377831,ˈoː ˌaːpkˌoː pˈʌtaː hɛː ɡˈeːhũ koː pəɲɟˈaːbi mẽː kːjaː kˈʌhətˌaː hɛː kˈʌnək bʰˈi kˈʌhaː ɟˈaːtaː hɛː
wavs/000019.wav,ह ह ह ह ह ह सही बात आप सही बोले कोई बात नय हमको त समान लेना हैं,S4258501600377831,hˈə hˈə hˈə hˈə hˈə hˈə sˈʌhi bˈaːt ˌaːp sˈʌhi bˈoːleː kˈoːi bˈaːt nˈʌɛj hˈʌmkˌoː tˈə səmˈaːn lˈeːnaː hɛ̃
wavs/000020.wav,आ दाल में,S4258501600377831,ˈaː dˈaːl mˈẽː
wavs/000021.wav,चना हुआ चना भी लेना है,S4258501600377831,cˈʌnaː hˈʊaː cˈʌnaː bʰˈi lˈeːnaː hɛː
wavs/000022.wav,हँ उब्जा यानि उब्जाना अभी जो है चना उब्जाते हैं न,S4258501600377831,hˈʌn ˈʊbɟaː jˈaːnɪ ʊbɟˈaːnaː ˈʌbʰi ɟˈoː hɛː cˈʌnaː ʊbɟˈaːteː hɛ̃ nˈə
wavs/000023.wav,हँ हँ,S4258501600377831,hˈʌn hˈʌn
wavs/000024.wav,केतना होता है बताइएगा तब न,S4258501600377831,kˈeːtnˌaː hˈoːtaː hɛː bˌətaːɪˈeːɡaː tˈʌb nˈə
wavs/000025.wav,अच्छा ठीक है त तब रखिए हम आ रहे हैं देख लेंगे,S4258501600377831,ˈʌcʰcʰaː ʈʰˈiːk hɛː tˈə tˈʌb ɾˈʌkʰɪˌeː hˌəm ˈaː ɾˌəheː hɛ̃ dˈeːkʰ lˈẽːɡeː
wavs/000026.wav,हेलो,S4258501600377831,hˈeːloː
wavs/000027.wav,हमको,S4258501600377831,hˈʌmkˌoː
wavs/000028.wav,हाँ सुनिए ना आप मछली वाले जो हैं सो हमको मछली लेना था यानि समस्तीपुर में आए हुए हैं,S4258501600377831,hˈã sˈʊnɪˌeː nˈaː ˌaːp mˈʌcʰlˌi ʋˈaːleː ɟˈoː hɛ̃ sˈoː hˈʌmkˌoː mˈʌcʰlˌi lˈeːnaː tʰaː jˈaːnɪ sˌəmstˈiːpʊɾ mẽː ˈaːeː hˈʊeː hɛ̃
wavs/000029.wav,तो कैसे दीजिएगा मछली,S4258501600377831,tˈoː kˈɛːseː dˌiːɟɪˈeːɡaː mˈʌcʰlˌi
wavs/000030.wav,सब रंग के मछली ले लेंगे जितना जितना अवश्यकता रहेगा तो ले लेंगे अपना लेकिन अभी तो नामी नामी चल रहा है हम रोहू भी चल रहा है अपना आ जासर तो कम है लेकिन अपना अपना इच्छा के अनुसार तो आएँगे तो ले लेंगे कैसे रेट है बताइए,S4258501600377831,sˈʌb ɾˈʌŋɡ keː mˈʌcʰlˌi lˈeː lˈẽːɡeː ɟˈɪtnˌaː ɟˈɪtnˌaː ʌʋˈʌʃjəktaː ɾəhˈeːɡaː tˈoː lˈeː lˈẽːɡeː ˈʌpnˌaː lˈeːkɪn ˈʌbʰi tˈoː nˈaːmi nˈaːmi cˈʌl ɾˌəhaː hɛː hˌəm ɾˈoːhuː bʰˈi cˈʌl ɾˌəhaː hɛː ˈʌpnˌaː ˈaː ɟˈaːsəɾ tˈoː kˈʌm hɛː lˈeːkɪn ˈʌpnˌaː ˈʌpnˌaː ˈɪcʰcʰaː keː ˌʌnʊsˈaːɾ tˈoː aːˈẽːɡeː tˈoː lˈeː lˈẽːɡeː kˈɛːseː ɾˈeːʈ hɛː bətˈaːɪˌeː
wavs/000031.wav,वह,S4258501600377831,ʋˈəh
wavs/000032.wav,ओइसे कम नहीं,S4258501600377831,ˈoːɪsˌeː kˈʌm nˈʌhĩ
wavs/000033.wav,वह माने कुंटल एक कुंटल ले लेंगे त कम कर दीजिएगा सो ही बात न,S4258501600377831,ʋˌəh mˈaːneː kˈũʈəl ˈeːk kˈũʈəl lˈeː lˈẽːɡeː tˈə kˈʌm kˈʌɾ dˌiːɟɪˈeːɡaː sˈoː hˈi bˈaːt nˈə
wavs/000034.wav,अच्छा लगन पाती हइए है तो अपना दे दीजिएगा एक कुंटल,S4258501600377831,ˈʌcʰcʰaː lˈʌɡən pˈaːti hˈʌɪˌeː hɛː tˈoː ˈʌpnˌaː dˈeː dˌiːɟɪˈeːɡaː ˈeːk kˈũʈəl
wavs/000035.wav,की,S4258501600377831,kˈi
wavs/000036.wav,तो नाम बताइए ना,S4258501600377831,tˈoː nˈaːm bətˈaːɪˌeː nˈaː
wavs/000037.wav,अच्छा अच्छा,S4258501600377831,ˈʌcʰcʰaː ˈʌcʰcʰaː
wavs/000038.wav,अच्छा,S4258501600377831,ˈʌcʰcʰaː
wavs/000039.wav,ओ अच्छा आकर देख लेंगे अपना ले लेंगे की,S4258501600377831,ˈoː ˈʌcʰcʰaː ˈaːkəɾ dˈeːkʰ lˈẽːɡeː ˈʌpnˌaː lˈeː lˈẽːɡeː ki
wavs/000040.wav,अच्छा ठीक है तो,S4258501600377831,ˈʌcʰcʰaː ʈʰˈiːk hɛː tˈoː
wavs/000041.wav,तो रेहू मछली है तो ले लेंगे,S4258501600377831,tˈoː ɾˈeːhuː mˈʌcʰlˌi hɛː tˈoː lˈeː lˈẽːɡeː
wavs/000042.wav,रेहू मछली है ना,S4258501600377831,ɾˈeːhuː mˈʌcʰlˌi hɛː nˈaː
wavs/000043.wav,नहीं अपना भाई पैसा आप बोले हैं चार सौ रुपये किलो बाबू,S4258501600377831,nˈʌhĩ ˈʌpnˌaː bʰˈaːi pˈɛːsaː ˌaːp bˈoːleː hɛ̃ cˈaːɾ sˈɔː ɾˈʊpjˌeː kˈɪloː bˈaːbuː
wavs/000044.wav,उसमें,S4258501600377831,ˈʊsmˌẽː
wavs/000045.wav,वह कम कर दीजिएगा अच्छा तो ठीक है आ जाएँगे,S4258501600377831,ʋˌəh kˈʌm kˈʌɾ dˌiːɟɪˈeːɡaː ˈʌcʰcʰaː tˈoː ʈʰˈiːk hɛː ˈaː ɟaːˈẽːɡeː
wavs/000046.wav,तो पाँच किलो दे दीजिएगा अभी अभी पैसा एसा कम है,S4258501600377831,tˈoː pˈãnc kˈɪloː dˈeː dˌiːɟɪˈeːɡaː ˈʌbʰi ˈʌbʰi pˈɛːsaː ˈeːsaː kˈʌm hɛː
wavs/000047.wav,उसमें भी सुनिए न ज़िंदा मछली होना चाहिए,S4258501600377831,ˈʊsmˌẽː bʰˈi sˈʊnɪˌeː nˈə zˈĩdaː mˈʌcʰlˌi hˈoːnaː cˈaːhɪˌeː
wavs/000048.wav,वह जे अथी गलल पचल नहीं दीजिएगा,S4258501600377831,ʋˌəh ɟˈeː ˈʌtʰi ɡˈʌləl pˈʌcəl nˈʌhĩ dˌiːɟɪˈeːɡaː
wavs/000049.wav,हाँ हाँ हाँ हाँ यह बात हुआ न ताज़ा दीजिएगा तब ना आपका नाम चलेगा आप,S4258501600377831,hˈã hˈã hˈã hˈã jˌəh bˈaːt hˈʊaː nˈə tˈaːzaː dˌiːɟɪˈeːɡaː tˈʌb nˈaː ˌaːpkˌaː nˈaːm cəlˈeːɡaː ˌaːp
wavs/000050.wav,उससे छोटकियो मछली है छोटका वाला जो होता है छोटकी,S4258501600377831,ˈʊssˌeː cʰˈoːʈkˌɪjoː mˈʌcʰlˌi hɛː cʰˈoːʈkˌaː ʋˈaːlaː ɟˈoː hˈoːtaː hɛː cʰˈoːʈkˌi
