wav,text,speaker,phonemes
wavs/000000.wav,क्या आप बुकिंग संदर्भ संख्या नौ चार एक छः सात पाँच,S4259793900371183,kːjaː ˌaːp bʊkˈĩɡ səndˈʌɾbʰ sˈʌŋkʰjaː nˈɔː cˈaːɾ ˈeːk cʰˈʌh sˈaːt pˈãnc
wavs/000001.wav,दो दो छः तीन जीरो के साथ सात आठ नौ जीरो,S4259793900371183,dˈoː dˈoː cʰˈʌh tˈiːn ɟˈiːɾoː keː sˈaːtʰ sˈaːt ˈaːʈʰ nˈɔː ɟˈiːɾoː
wavs/000002.wav,सीडर रोड चेन्नई तमिलनाडु पिन कोड छः जीरो जीरो जीरो जीरो एक,S4259793900371183,sˈiːɖəɾ ɾˈoːɖ cˈeːnnəˌi tˌəmɪlnˈaːɖʊ pˈɪn kˈoːɖ cʰˈʌh ɟˈiːɾoː ɟˈiːɾoː ɟˈiːɾoː ɟˈiːɾoː ˈeːk
wavs/000003.wav,पते पर गैस सिलेंडर डिलीवरी पर प्रतिक्रिया जमा करने में मेरी सहायता कर सकते हैं मैं यही व्यक्त करना चाहता हूँ खराब सेवा अनुभव डिलीवरी के समय सिलेंडर क्षतिग्रस्त हो गया था,S4259793900371183,pˈʌteː pˈʌɾ ɡˈɛːs sɪlˈẽːɖəɾ ɖɪlˈiːʋɾˌi pˈʌɾ pɾətˈɪkɾɪjˌaː ɟˈʌmaː kˈʌɾnˌeː mẽː mˌeːɾi səhˈaːjtˌaː kˈʌɾ sˈʌktˌeː hɛ̃ mɛ̃ jˈʌhi ʋjˈʌkt kˈʌɾnˌaː cˈaːhətˌaː hũ kʰəɾˈaːb sˈeːʋaː ˈʌnʊbʰˌəʋ ɖɪlˈiːʋɾˌi keː sˈʌmˌɛj sɪlˈẽːɖəɾ kʃˌətɪɡɾˈʌst hoː ɡˈʌjaː tʰaː
wavs/000004.wav,मैं उपभोक्ता संख्या चार पाँच एक दो एक एक नौ दो आठ नौ आठ तीन आठ एक आठ आठ के लिए,S4259793900371183,mɛ̃ ˌʊpbʰˈoːktaː sˈʌŋkʰjaː cˈaːɾ pˈãnc ˈeːk dˈoː ˈeːk ˈeːk nˈɔː dˈoː ˈaːʈʰ nˈɔː ˈaːʈʰ tˈiːn ˈaːʈʰ ˈeːk ˈaːʈʰ ˈaːʈʰ keː lˈɪeː
wavs/000005.wav,वितरण पते को सात आठ नौ जीरो सीडर रोड चेन्नई तमिलनाडु पिन कोड छः जीरो जीरो जीरो जीरो एक में बदलने का अनुरोध कर रहा हूँ अद्यतन संसाधित होने के बाद कृपया स्वीकार करें,S4259793900371183,ʋˈɪtəɾˌəɳ pˈʌteː koː sˈaːt ˈaːʈʰ nˈɔː ɟˈiːɾoː sˈiːɖəɾ ɾˈoːɖ cˈeːnnəˌi tˌəmɪlnˈaːɖʊ pˈɪn kˈoːɖ cʰˈʌh ɟˈiːɾoː ɟˈiːɾoː ɟˈiːɾoː ɟˈiːɾoː ˈeːk mẽː bˈʌdəlneː kaː ˌʌnʊɾˈoːdʰ kˈʌɾ ɾˌəhaː hũ ˈʌdjətˌən sənsˈaːdʰɪt hˈoːneː keː bˈaːd kɾˈɪpjˌaː sʋikˈaːɾ kˈʌɾẽː
wavs/000006.wav,बन्द,S4259793900371183,bˈʌnd
wavs/000007.wav,हेलो हमको जूता लेना है आपके यहाँ कौन कौन कम्पनी का जूता है,S4259793900371183,hˈeːloː hˈʌmkˌoː ɟˈuːtaː lˈeːnaː hɛː ˌaːpkˌeː jˈʌhã kˈɔːn kˈɔːn kˈʌmpənˌi kaː ɟˈuːtaː hɛː
wavs/000008.wav,अच्छा अच्छा,S4259793900371183,ˈʌcʰcʰaː ˈʌcʰcʰaː
wavs/000009.wav,एम आर पी में जो उसमें एम आर पी है उसमें किसना पर्सेंट लेस होता है माने सब मान लीजिए फैसन में कितना लेस होगा,S4259793900371183,ˈeːm ˈaːɾ pˈi mẽː ɟˈoː ˈʊsmˌẽː ˈeːm ˈaːɾ pˈi hɛː ˈʊsmˌẽː kˈɪsnˌaː pərsˈẽːʈ lˈeːs hˈoːtaː hɛː mˈaːneː sˈʌb mˈaːn lˈiːɟɪˌeː pʰˈɛːsən mẽː kˈɪtnˌaː lˈeːs hˈoːɡaː
wavs/000010.wav,तीस पर्सेंट,S4259793900371183,tˈiːs pərsˈẽːʈ
wavs/000011.wav,अच्छा फैसन फैसन में कितना है,S4259793900371183,ˈʌcʰcʰaː pʰˈɛːsən pʰˈɛːsən mẽː kˈɪtnˌaː hɛː
wavs/000012.wav,हाँ हाँ,S4259793900371183,hˈã hˈã
wavs/000013.wav,अच्छा नया मॉडल है कि यह क्या मंगाए हैं नया मॉडल हाँ,S4259793900371183,ˈʌcʰcʰaː nˈʌjaː mˈɔɖəl hɛː kˈɪ jˌəh kːjaː məŋɡˈaːeː hɛ̃ nˈʌjaː mˈɔɖəl hˈã
wavs/000014.wav,आया हुआ है हाँ अच्छा और एक सो ई तो हुआ फेसन का एक्सन का भी है क्या,S4259793900371183,ˈaːjaː hˈʊaː hɛː hˈã ˈʌcʰcʰaː ɔːɾ ˈeːk sˈoː ˈi tˈoː hˈʊaː pʰˈeːsən kaː ˈeːksən kaː bʰˈi hɛː kːjaː
wavs/000015.wav,उसमें भी नया मॉडल आया है,S4259793900371183,ˈʊsmˌẽː bʰˈi nˈʌjaː mˈɔɖəl ˈaːjaː hɛː
wavs/000016.wav,हाँ हाँ हाँ,S4259793900371183,hˈã hˈã hˈã
wavs/000017.wav,अच्छा अच्छा फुल फुल फुल जूता है ना फूल फूल,S4259793900371183,ˈʌcʰcʰaː ˈʌcʰcʰaː pʰˈʊl pʰˈʊl pʰˈʊl ɟˈuːtaː hɛː nˈaː pʰˈuːl pʰˈuːl
wavs/000018.wav,लेदर,S4259793900371183,lˈeːdəɾ
wavs/000019.wav,लेदर लेदर और <unintelligible> कॉटन में भी है क्या,S4259793900371183,lˈeːdəɾ lˈeːdəɾ ɔːɾ (en)ˌʌnɪntˈɛlɪdʒəbəl(hi) kˈɔʈən mẽː bʰˈi hɛː kːjaː
wavs/000020.wav,कॉटन कॉटन कॉटन लेदर है आपके पास ख़ाली,S4259793900371183,kˈɔʈən kˈɔʈən kˈɔʈən lˈeːdəɾ hɛː ˌaːpkˌeː pˈaːs xˈaːli
wavs/000021.wav,हाँ कॉटन,S4259793900371183,hˈã kˈɔʈən
wavs/000022.wav,हाँ,S4259793900371183,hˈã
wavs/000023.wav,हाँ हाँ हाँ हाँ अच्छा अच्छा ये आपकी दुकान कै बजे सुबह सुबह में आपकी दुकान कै बजे खुलती है सुबह में,S4259793900371183,hˈã hˈã hˈã hˈã ˈʌcʰcʰaː ˈʌcʰcʰaː jeː ˌaːpkˌi dʊkˈaːn kˈɛː bˈʌɟeː sˈʊbəh sˈʊbəh mẽː ˌaːpkˌi dʊkˈaːn kˈɛː bˈʌɟeː kʰˈʊltˌi hɛː sˈʊbəh mˈẽː
wavs/000024.wav,सुबह,S4259793900371183,sˈʊbəh
wavs/000025.wav,आपकी दुकान आठ बजे खुलती है आकर,S4259793900371183,ˌaːpkˌi dʊkˈaːn ˈaːʈʰ bˈʌɟeː kʰˈʊltˌi hɛː ˈaːkəɾ
wavs/000026.wav,दिन दिन में बंद भी होता है दुइ बजे क़रीब क्या नहीं ना,S4259793900371183,dˈɪn dˈɪn mẽː bˈʌnd bʰˈi hˈoːtaː hɛː dˈʊɪ bˈʌɟeː qəɾˈiːb kːjaː nˈʌhĩ nˈaː
wavs/000027.wav,हलो,S4259793900371183,hˈʌloː
wavs/000028.wav,नहीं होता शाम में कै बजे बंद होता है हाँ,S4259793900371183,nˈʌhĩ hˈoːtaː ʃˈaːm mẽː kˈɛː bˈʌɟeː bˈʌnd hˈoːtaː hɛː hˈã
wavs/000029.wav,अच्छा एस्ट्रा पर आप आप नहीं रहिएगा तो एस्ट्रा कमीशन करके दे देगा ना लेस करके,S4259793900371183,ˈʌcʰcʰaː ˈeːsʈɾaː pˈʌɾ ˌaːp ˌaːp nˈʌhĩ ɾˌəhɪˈeːɡaː tˈoː ˈeːsʈɾaː kəmˈiːʃən kˈʌɾkˌeː dˈeː dˈeːɡaː nˈaː lˈeːs kˈʌɾkˌeː
wavs/000030.wav,अच्छा अच्छा रहते हैं ठीक है ठीक है कहाँ आपका सहरसा में किस जगह दुकान है आपकी,S4259793900371183,ˈʌcʰcʰaː ˈʌcʰcʰaː ɾˈʌhətˌeː hɛ̃ ʈʰˈiːk hɛː ʈʰˈiːk hɛː kˈʌhã ˌaːpkˌaː sˈʌhəɾsaː mẽː kˈɪs ɟˈʌɡəh dʊkˈaːn hɛː ˌaːpkˌi
